incident_id,episode_id,observation_id,entity_id,entity_type,opened_at,region,business_unit,severity,symptom_category,onset_shape,blast_radius_band,support_team_id,recent_change_present,vendor_status_at_onset,short_description,state,data_classification
INC-027401,EP-027401,OBS-027401,SVC-0200,APPLICATION_SERVICE,2024-11-19T11:49:00+00:00,EU-CENTRAL,HR,LOW,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0080,False,NOT_CHECKED,Queue Delay affecting Application Service 0200,CLOSED,SYNTHETIC
INC-027402,EP-027402,OBS-027402,SVC-0207,APPLICATION_SERVICE,2024-11-19T12:06:00+00:00,AP-SOUTH,Commerce,LOW,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0087,False,NOT_CHECKED,Authentication Failure affecting Application Service 0207,CLOSED,SYNTHETIC
INC-027403,EP-027403,OBS-027403,SVC-0214,APPLICATION_SERVICE,2024-11-19T12:23:00+00:00,EU-CENTRAL,Legal,MEDIUM,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0094,False,UNKNOWN,Queue Delay affecting Application Service 0214,CLOSED,SYNTHETIC
INC-027404,EP-027404,OBS-027404,SVC-0221,APPLICATION_SERVICE,2024-11-19T12:40:00+00:00,US-EAST,Manufacturing,CRITICAL,connection failure,STEP,CROSS_PLATFORM,TEAM-0101,False,NOT_CHECKED,Connection Failure affecting Application Service 0221,CLOSED,SYNTHETIC
INC-027405,EP-027405,OBS-027405,SVC-0228,APPLICATION_SERVICE,2024-11-19T12:57:00+00:00,LATAM,Commerce,MEDIUM,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0108,True,NOT_CHECKED,Service Degradation affecting Application Service 0228,CLOSED,SYNTHETIC
INC-027406,EP-027406,OBS-027406,SVC-0235,APPLICATION_SERVICE,2024-11-19T13:14:00+00:00,AP-NORTHEAST,Legal,LOW,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0115,True,UNKNOWN,Latency Increase affecting Application Service 0235,CLOSED,SYNTHETIC
INC-027407,EP-027407,OBS-027407,SVC-0242,APPLICATION_SERVICE,2024-11-19T13:31:00+00:00,AP-NORTHEAST,Manufacturing,MEDIUM,service degradation,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Service Degradation affecting Application Service 0242,CLOSED,SYNTHETIC
INC-027408,EP-027408,OBS-027408,SVC-0249,APPLICATION_SERVICE,2024-11-19T13:48:00+00:00,EU-WEST,Support,HIGH,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0009,True,NOT_CHECKED,Service Degradation affecting Application Service 0249,CLOSED,SYNTHETIC
INC-027409,EP-027409,OBS-027409,SVC-0256,APPLICATION_SERVICE,2024-11-19T14:05:00+00:00,LATAM,Supply Chain,MEDIUM,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0016,True,NOT_CHECKED,Request Timeout affecting Application Service 0256,CLOSED,SYNTHETIC
INC-027410,EP-027410,OBS-027410,SVC-0263,APPLICATION_SERVICE,2024-11-19T14:22:00+00:00,LATAM,Commerce,CRITICAL,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0023,False,NOT_CHECKED,Service Degradation affecting Application Service 0263,CLOSED,SYNTHETIC
INC-027411,EP-027411,OBS-027411,SVC-0270,APPLICATION_SERVICE,2024-11-19T14:39:00+00:00,AP-SOUTH,Security,LOW,authentication failure,STEP,CROSS_PLATFORM,TEAM-0030,True,UNKNOWN,Authentication Failure affecting Application Service 0270,CLOSED,SYNTHETIC
INC-027412,EP-027412,OBS-027412,SVC-0277,APPLICATION_SERVICE,2024-11-19T14:56:00+00:00,LATAM,Manufacturing,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0037,True,NOT_CHECKED,Request Timeout affecting Application Service 0277,CLOSED,SYNTHETIC
INC-027413,EP-027413,OBS-027413,SVC-0284,APPLICATION_SERVICE,2024-11-19T15:13:00+00:00,GLOBAL,Supply Chain,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0044,False,NOT_CHECKED,Service Degradation affecting Application Service 0284,CLOSED,SYNTHETIC
INC-027414,EP-027414,OBS-027414,SVC-0291,APPLICATION_SERVICE,2024-11-19T15:30:00+00:00,US-EAST,Support,HIGH,service degradation,STEP,CROSS_PLATFORM,TEAM-0051,False,NOT_CHECKED,Service Degradation affecting Application Service 0291,CLOSED,SYNTHETIC
INC-027415,EP-027415,OBS-027415,SVC-0298,APPLICATION_SERVICE,2024-11-19T15:47:00+00:00,AP-NORTHEAST,Data,HIGH,latency increase,STEP,CROSS_PLATFORM,TEAM-0058,False,NOT_CHECKED,Latency Increase affecting Application Service 0298,CLOSED,SYNTHETIC
INC-027416,EP-027416,OBS-027416,SVC-0005,APPLICATION_SERVICE,2024-11-19T16:04:00+00:00,GLOBAL,Sales,MEDIUM,latency increase,BURST,CROSS_PLATFORM,TEAM-0005,False,UNKNOWN,Latency Increase affecting Application Service 0005,CLOSED,SYNTHETIC
INC-027417,EP-027417,OBS-027417,SVC-0012,APPLICATION_SERVICE,2024-11-19T16:21:00+00:00,AP-SOUTH,Sales,LOW,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0012,False,UNKNOWN,Connection Failure affecting Application Service 0012,CLOSED,SYNTHETIC
INC-027418,EP-027418,OBS-027418,SVC-0019,APPLICATION_SERVICE,2024-11-19T16:38:00+00:00,LATAM,Support,HIGH,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0019,False,NOT_CHECKED,Request Timeout affecting Application Service 0019,CLOSED,SYNTHETIC
INC-027419,EP-027419,OBS-027419,SVC-0026,APPLICATION_SERVICE,2024-11-19T16:55:00+00:00,AP-NORTHEAST,HR,HIGH,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0026,False,UNKNOWN,Connection Failure affecting Application Service 0026,CLOSED,SYNTHETIC
INC-027420,EP-027420,OBS-027420,SVC-0033,APPLICATION_SERVICE,2024-11-19T17:12:00+00:00,US-WEST,Sales,LOW,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0033,False,UNKNOWN,Request Timeout affecting Application Service 0033,CLOSED,SYNTHETIC
INC-027421,EP-027421,OBS-027421,SVC-0040,APPLICATION_SERVICE,2024-11-19T17:29:00+00:00,GLOBAL,Data,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0040,True,NOT_CHECKED,Queue Delay affecting Application Service 0040,CLOSED,SYNTHETIC
INC-027422,EP-027422,OBS-027422,SVC-0047,APPLICATION_SERVICE,2024-11-19T17:46:00+00:00,US-WEST,Security,HIGH,connection failure,STEP,CROSS_PLATFORM,TEAM-0047,True,NOT_CHECKED,Connection Failure affecting Application Service 0047,CLOSED,SYNTHETIC
INC-027423,EP-027423,OBS-027423,SVC-0054,APPLICATION_SERVICE,2024-11-19T18:03:00+00:00,GLOBAL,Corporate,MEDIUM,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0054,True,UNKNOWN,Queue Delay affecting Application Service 0054,CLOSED,SYNTHETIC
INC-027424,EP-027424,OBS-027424,SVC-0061,APPLICATION_SERVICE,2024-11-19T18:20:00+00:00,EU-WEST,Data,MEDIUM,authentication failure,STEP,CROSS_PLATFORM,TEAM-0061,False,UNKNOWN,Authentication Failure affecting Application Service 0061,CLOSED,SYNTHETIC
INC-027425,EP-027425,OBS-027425,SVC-0068,APPLICATION_SERVICE,2024-11-19T18:37:00+00:00,LATAM,Corporate,LOW,authentication failure,BURST,CROSS_PLATFORM,TEAM-0068,False,NOT_CHECKED,Authentication Failure affecting Application Service 0068,CLOSED,SYNTHETIC
INC-027426,EP-027426,OBS-027426,SVC-0075,APPLICATION_SERVICE,2024-11-19T18:54:00+00:00,LATAM,Legal,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0075,False,NOT_CHECKED,Latency Increase affecting Application Service 0075,CLOSED,SYNTHETIC
INC-027427,EP-027427,OBS-027427,SVC-0082,APPLICATION_SERVICE,2024-11-19T19:11:00+00:00,AP-NORTHEAST,Data,LOW,authentication failure,BURST,CROSS_PLATFORM,TEAM-0082,False,NOT_CHECKED,Authentication Failure affecting Application Service 0082,CLOSED,SYNTHETIC
INC-027428,EP-027428,OBS-027428,SVC-0089,APPLICATION_SERVICE,2024-11-19T19:28:00+00:00,EU-CENTRAL,Commerce,LOW,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0089,False,NOT_CHECKED,Request Timeout affecting Application Service 0089,CLOSED,SYNTHETIC
INC-027429,EP-027429,OBS-027429,SVC-0096,APPLICATION_SERVICE,2024-11-19T19:45:00+00:00,US-EAST,Engineering,CRITICAL,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0096,False,NOT_CHECKED,Request Timeout affecting Application Service 0096,CLOSED,SYNTHETIC
INC-027430,EP-027430,OBS-027430,SVC-0103,APPLICATION_SERVICE,2024-11-19T20:02:00+00:00,EU-CENTRAL,Manufacturing,LOW,authentication failure,BURST,CROSS_PLATFORM,TEAM-0103,False,UNKNOWN,Authentication Failure affecting Application Service 0103,CLOSED,SYNTHETIC
INC-027431,EP-027431,OBS-027431,SVC-0110,APPLICATION_SERVICE,2024-11-19T20:19:00+00:00,AP-NORTHEAST,Sales,LOW,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0110,False,NOT_CHECKED,Authentication Failure affecting Application Service 0110,CLOSED,SYNTHETIC
INC-027432,EP-027432,OBS-027432,SVC-0117,APPLICATION_SERVICE,2024-11-19T20:36:00+00:00,EU-CENTRAL,Security,HIGH,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0117,True,NOT_CHECKED,Transaction Failure affecting Application Service 0117,CLOSED,SYNTHETIC
INC-027433,EP-027433,OBS-027433,SVC-0124,APPLICATION_SERVICE,2024-11-19T20:53:00+00:00,US-WEST,HR,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0004,True,UNKNOWN,Connection Failure affecting Application Service 0124,CLOSED,SYNTHETIC
INC-027434,EP-027434,OBS-027434,SVC-0131,APPLICATION_SERVICE,2024-11-19T21:10:00+00:00,EU-CENTRAL,Finance,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0011,False,NOT_CHECKED,Service Degradation affecting Application Service 0131,CLOSED,SYNTHETIC
INC-027435,EP-027435,OBS-027435,SVC-0138,APPLICATION_SERVICE,2024-11-19T21:27:00+00:00,EU-CENTRAL,Sales,LOW,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0018,False,UNKNOWN,Transaction Failure affecting Application Service 0138,CLOSED,SYNTHETIC
INC-027436,EP-027436,OBS-027436,SVC-0145,APPLICATION_SERVICE,2024-11-19T21:44:00+00:00,LATAM,Engineering,MEDIUM,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0025,True,NOT_CHECKED,Authentication Failure affecting Application Service 0145,CLOSED,SYNTHETIC
INC-027437,EP-027437,OBS-027437,SVC-0152,APPLICATION_SERVICE,2024-11-19T22:01:00+00:00,AP-SOUTH,Sales,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0032,True,UNKNOWN,Transaction Failure affecting Application Service 0152,CLOSED,SYNTHETIC
INC-027438,EP-027438,OBS-027438,SVC-0159,APPLICATION_SERVICE,2024-11-19T22:18:00+00:00,LATAM,Corporate,LOW,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0039,True,NOT_CHECKED,Connection Failure affecting Application Service 0159,CLOSED,SYNTHETIC
INC-027439,EP-027439,OBS-027439,SVC-0166,APPLICATION_SERVICE,2024-11-19T22:35:00+00:00,US-EAST,Engineering,LOW,queue delay,STEP,CROSS_PLATFORM,TEAM-0046,True,UNKNOWN,Queue Delay affecting Application Service 0166,CLOSED,SYNTHETIC
INC-027440,EP-027440,OBS-027440,SVC-0173,APPLICATION_SERVICE,2024-11-19T22:52:00+00:00,AP-NORTHEAST,Legal,MEDIUM,service degradation,BURST,CROSS_PLATFORM,TEAM-0053,True,UNKNOWN,Service Degradation affecting Application Service 0173,CLOSED,SYNTHETIC
INC-027441,EP-027441,OBS-027441,SVC-0180,APPLICATION_SERVICE,2024-11-19T23:09:00+00:00,EU-CENTRAL,Supply Chain,LOW,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0060,False,UNKNOWN,Service Degradation affecting Application Service 0180,CLOSED,SYNTHETIC
INC-027442,EP-027442,OBS-027442,SVC-0187,APPLICATION_SERVICE,2024-11-19T23:26:00+00:00,EU-CENTRAL,Manufacturing,HIGH,authentication failure,BURST,CROSS_PLATFORM,TEAM-0067,True,UNKNOWN,Authentication Failure affecting Application Service 0187,CLOSED,SYNTHETIC
INC-027443,EP-027443,OBS-027443,SVC-0194,APPLICATION_SERVICE,2024-11-19T23:43:00+00:00,EU-WEST,Manufacturing,HIGH,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0074,True,NOT_CHECKED,Request Timeout affecting Application Service 0194,CLOSED,SYNTHETIC
INC-027444,EP-027444,OBS-027444,SVC-0001,APPLICATION_SERVICE,2024-11-20T00:00:00+00:00,AP-SOUTH,Manufacturing,LOW,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-027445,EP-027445,OBS-027445,SVC-0008,APPLICATION_SERVICE,2024-11-20T00:17:00+00:00,US-EAST,Commerce,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0008,False,UNKNOWN,Service Degradation affecting Application Service 0008,CLOSED,SYNTHETIC
INC-027446,EP-027446,OBS-027446,SVC-0015,APPLICATION_SERVICE,2024-11-20T00:34:00+00:00,LATAM,Data,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0015,False,UNKNOWN,Transaction Failure affecting Application Service 0015,CLOSED,SYNTHETIC
INC-027447,EP-027447,OBS-027447,SVC-0022,APPLICATION_SERVICE,2024-11-20T00:51:00+00:00,EU-WEST,Engineering,LOW,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0022,False,NOT_CHECKED,Connection Failure affecting Application Service 0022,CLOSED,SYNTHETIC
INC-027448,EP-027448,OBS-027448,SVC-0029,APPLICATION_SERVICE,2024-11-20T01:08:00+00:00,GLOBAL,Data,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0029,True,NOT_CHECKED,Queue Delay affecting Application Service 0029,CLOSED,SYNTHETIC
INC-027449,EP-027449,OBS-027449,SVC-0036,APPLICATION_SERVICE,2024-11-20T01:25:00+00:00,LATAM,Engineering,MEDIUM,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0036,False,NOT_CHECKED,Service Degradation affecting Application Service 0036,CLOSED,SYNTHETIC
INC-027450,EP-027450,OBS-027450,SVC-0043,APPLICATION_SERVICE,2024-11-20T01:42:00+00:00,LATAM,Legal,MEDIUM,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0043,False,NOT_CHECKED,Connection Failure affecting Application Service 0043,CLOSED,SYNTHETIC
INC-027451,EP-027451,OBS-027451,SVC-0050,APPLICATION_SERVICE,2024-11-20T01:59:00+00:00,US-EAST,Sales,MEDIUM,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0050,False,NOT_CHECKED,Authentication Failure affecting Application Service 0050,CLOSED,SYNTHETIC
INC-027452,EP-027452,OBS-027452,SVC-0057,APPLICATION_SERVICE,2024-11-20T02:16:00+00:00,EU-WEST,Engineering,LOW,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0057,False,NOT_CHECKED,Transaction Failure affecting Application Service 0057,CLOSED,SYNTHETIC
INC-027453,EP-027453,OBS-027453,SVC-0064,APPLICATION_SERVICE,2024-11-20T02:33:00+00:00,LATAM,Finance,MEDIUM,latency increase,BURST,CROSS_PLATFORM,TEAM-0064,False,NOT_CHECKED,Latency Increase affecting Application Service 0064,CLOSED,SYNTHETIC
INC-027454,EP-027454,OBS-027454,SVC-0071,APPLICATION_SERVICE,2024-11-20T02:50:00+00:00,EU-WEST,Commerce,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0071,False,NOT_CHECKED,Request Timeout affecting Application Service 0071,CLOSED,SYNTHETIC
INC-027455,EP-027455,OBS-027455,SVC-0078,APPLICATION_SERVICE,2024-11-20T03:07:00+00:00,EU-WEST,Manufacturing,LOW,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0078,True,UNKNOWN,Authentication Failure affecting Application Service 0078,CLOSED,SYNTHETIC
INC-027456,EP-027456,OBS-027456,SVC-0085,APPLICATION_SERVICE,2024-11-20T03:24:00+00:00,EU-CENTRAL,Engineering,LOW,service degradation,BURST,CROSS_PLATFORM,TEAM-0085,False,NOT_CHECKED,Service Degradation affecting Application Service 0085,CLOSED,SYNTHETIC
INC-027457,EP-027457,OBS-027457,SVC-0092,APPLICATION_SERVICE,2024-11-20T03:41:00+00:00,AP-SOUTH,Sales,LOW,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0092,True,NOT_CHECKED,Connection Failure affecting Application Service 0092,CLOSED,SYNTHETIC
INC-027458,EP-027458,OBS-027458,SVC-0099,APPLICATION_SERVICE,2024-11-20T03:58:00+00:00,LATAM,HR,HIGH,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0099,False,UNKNOWN,Authentication Failure affecting Application Service 0099,CLOSED,SYNTHETIC
INC-027459,EP-027459,OBS-027459,SVC-0106,APPLICATION_SERVICE,2024-11-20T04:15:00+00:00,US-WEST,Corporate,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0106,False,NOT_CHECKED,Request Timeout affecting Application Service 0106,CLOSED,SYNTHETIC
INC-027460,EP-027460,OBS-027460,SVC-0113,APPLICATION_SERVICE,2024-11-20T04:32:00+00:00,GLOBAL,Supply Chain,HIGH,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0113,True,NOT_CHECKED,Request Timeout affecting Application Service 0113,CLOSED,SYNTHETIC
INC-027461,EP-027461,OBS-027461,SVC-0120,APPLICATION_SERVICE,2024-11-20T04:49:00+00:00,US-WEST,Engineering,HIGH,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0120,True,NOT_CHECKED,Transaction Failure affecting Application Service 0120,CLOSED,SYNTHETIC
INC-027462,EP-027462,OBS-027462,SVC-0127,APPLICATION_SERVICE,2024-11-20T05:06:00+00:00,GLOBAL,Security,MEDIUM,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0007,False,NOT_CHECKED,Transaction Failure affecting Application Service 0127,CLOSED,SYNTHETIC
INC-027463,EP-027463,OBS-027463,SVC-0134,APPLICATION_SERVICE,2024-11-20T05:23:00+00:00,GLOBAL,Support,CRITICAL,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0014,False,NOT_CHECKED,Transaction Failure affecting Application Service 0134,CLOSED,SYNTHETIC
INC-027464,EP-027464,OBS-027464,SVC-0141,APPLICATION_SERVICE,2024-11-20T05:40:00+00:00,AP-SOUTH,HR,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0021,False,NOT_CHECKED,Connection Failure affecting Application Service 0141,CLOSED,SYNTHETIC
INC-027465,EP-027465,OBS-027465,SVC-0148,APPLICATION_SERVICE,2024-11-20T05:57:00+00:00,EU-CENTRAL,Engineering,HIGH,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0028,False,UNKNOWN,Latency Increase affecting Application Service 0148,CLOSED,SYNTHETIC
INC-027466,EP-027466,OBS-027466,SVC-0155,APPLICATION_SERVICE,2024-11-20T06:14:00+00:00,EU-CENTRAL,Sales,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0035,True,NOT_CHECKED,Queue Delay affecting Application Service 0155,CLOSED,SYNTHETIC
INC-027467,EP-027467,OBS-027467,SVC-0162,APPLICATION_SERVICE,2024-11-20T06:31:00+00:00,AP-SOUTH,Supply Chain,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0042,True,NOT_CHECKED,Request Timeout affecting Application Service 0162,CLOSED,SYNTHETIC
INC-027468,EP-027468,OBS-027468,SVC-0169,APPLICATION_SERVICE,2024-11-20T06:48:00+00:00,US-EAST,Legal,MEDIUM,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0049,False,NOT_CHECKED,Request Timeout affecting Application Service 0169,CLOSED,SYNTHETIC
INC-027469,EP-027469,OBS-027469,SVC-0176,APPLICATION_SERVICE,2024-11-20T07:05:00+00:00,US-WEST,Legal,HIGH,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0056,False,NOT_CHECKED,Queue Delay affecting Application Service 0176,CLOSED,SYNTHETIC
INC-027470,EP-027470,OBS-027470,SVC-0183,APPLICATION_SERVICE,2024-11-20T07:22:00+00:00,US-EAST,Finance,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0063,False,NOT_CHECKED,Connection Failure affecting Application Service 0183,CLOSED,SYNTHETIC
INC-027471,EP-027471,OBS-027471,SVC-0190,APPLICATION_SERVICE,2024-11-20T07:39:00+00:00,AP-NORTHEAST,Supply Chain,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0070,True,NOT_CHECKED,Latency Increase affecting Application Service 0190,CLOSED,SYNTHETIC
INC-027472,EP-027472,OBS-027472,SVC-0197,APPLICATION_SERVICE,2024-11-20T07:56:00+00:00,EU-WEST,Support,MEDIUM,request timeout,BURST,CROSS_PLATFORM,TEAM-0077,True,NOT_CHECKED,Request Timeout affecting Application Service 0197,CLOSED,SYNTHETIC
INC-027473,EP-027473,OBS-027473,SVC-0204,APPLICATION_SERVICE,2024-11-20T08:13:00+00:00,US-WEST,Manufacturing,LOW,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0084,True,NOT_CHECKED,Queue Delay affecting Application Service 0204,CLOSED,SYNTHETIC
INC-027474,EP-027474,OBS-027474,SVC-0211,APPLICATION_SERVICE,2024-11-20T08:30:00+00:00,AP-SOUTH,Legal,HIGH,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0091,False,NOT_CHECKED,Queue Delay affecting Application Service 0211,CLOSED,SYNTHETIC
INC-027475,EP-027475,OBS-027475,SVC-0218,APPLICATION_SERVICE,2024-11-20T08:47:00+00:00,EU-WEST,Commerce,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0098,False,UNKNOWN,Latency Increase affecting Application Service 0218,CLOSED,SYNTHETIC
INC-027476,EP-027476,OBS-027476,SVC-0225,APPLICATION_SERVICE,2024-11-20T09:04:00+00:00,AP-SOUTH,Engineering,LOW,authentication failure,STEP,CROSS_PLATFORM,TEAM-0105,True,NOT_CHECKED,Authentication Failure affecting Application Service 0225,CLOSED,SYNTHETIC
INC-027477,EP-027477,OBS-027477,SVC-0232,APPLICATION_SERVICE,2024-11-20T09:21:00+00:00,EU-WEST,Legal,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0112,False,NOT_CHECKED,Latency Increase affecting Application Service 0232,CLOSED,SYNTHETIC
INC-027478,EP-027478,OBS-027478,SVC-0239,APPLICATION_SERVICE,2024-11-20T09:38:00+00:00,AP-NORTHEAST,Data,HIGH,queue delay,BURST,CROSS_PLATFORM,TEAM-0119,False,NOT_CHECKED,Queue Delay affecting Application Service 0239,CLOSED,SYNTHETIC
INC-027479,EP-027479,OBS-027479,SVC-0246,APPLICATION_SERVICE,2024-11-20T09:55:00+00:00,AP-SOUTH,Security,LOW,latency increase,BURST,CROSS_PLATFORM,TEAM-0006,False,UNKNOWN,Latency Increase affecting Application Service 0246,CLOSED,SYNTHETIC
INC-027480,EP-027480,OBS-027480,SVC-0253,APPLICATION_SERVICE,2024-11-20T10:12:00+00:00,AP-SOUTH,Data,CRITICAL,transaction failure,STEP,CROSS_PLATFORM,TEAM-0013,False,NOT_CHECKED,Transaction Failure affecting Application Service 0253,CLOSED,SYNTHETIC
INC-027481,EP-027481,OBS-027481,SVC-0260,APPLICATION_SERVICE,2024-11-20T10:29:00+00:00,EU-CENTRAL,HR,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0020,False,NOT_CHECKED,Queue Delay affecting Application Service 0260,CLOSED,SYNTHETIC
INC-027482,EP-027482,OBS-027482,SVC-0267,APPLICATION_SERVICE,2024-11-20T10:46:00+00:00,GLOBAL,HR,MEDIUM,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0027,True,UNKNOWN,Connection Failure affecting Application Service 0267,CLOSED,SYNTHETIC
INC-027483,EP-027483,OBS-027483,SVC-0274,APPLICATION_SERVICE,2024-11-20T11:03:00+00:00,AP-NORTHEAST,Commerce,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0034,False,NOT_CHECKED,Request Timeout affecting Application Service 0274,CLOSED,SYNTHETIC
INC-027484,EP-027484,OBS-027484,SVC-0281,APPLICATION_SERVICE,2024-11-20T11:20:00+00:00,US-WEST,Engineering,LOW,transaction failure,STEP,CROSS_PLATFORM,TEAM-0041,False,UNKNOWN,Transaction Failure affecting Application Service 0281,CLOSED,SYNTHETIC
INC-027485,EP-027485,OBS-027485,SVC-0288,APPLICATION_SERVICE,2024-11-20T11:37:00+00:00,US-WEST,Support,MEDIUM,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0048,True,NOT_CHECKED,Transaction Failure affecting Application Service 0288,CLOSED,SYNTHETIC
INC-027486,EP-027486,OBS-027486,SVC-0295,APPLICATION_SERVICE,2024-11-20T11:54:00+00:00,US-EAST,Security,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0055,True,UNKNOWN,Latency Increase affecting Application Service 0295,CLOSED,SYNTHETIC
INC-027487,EP-027487,OBS-027487,SVC-0002,APPLICATION_SERVICE,2024-11-20T12:11:00+00:00,LATAM,Security,LOW,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-027488,EP-027488,OBS-027488,SVC-0009,APPLICATION_SERVICE,2024-11-20T12:28:00+00:00,AP-NORTHEAST,Commerce,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0009,True,UNKNOWN,Latency Increase affecting Application Service 0009,CLOSED,SYNTHETIC
INC-027489,EP-027489,OBS-027489,SVC-0016,APPLICATION_SERVICE,2024-11-20T12:45:00+00:00,AP-SOUTH,HR,HIGH,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0016,False,NOT_CHECKED,Service Degradation affecting Application Service 0016,CLOSED,SYNTHETIC
INC-027490,EP-027490,OBS-027490,SVC-0023,APPLICATION_SERVICE,2024-11-20T13:02:00+00:00,AP-NORTHEAST,Security,HIGH,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0023,False,NOT_CHECKED,Connection Failure affecting Application Service 0023,CLOSED,SYNTHETIC
INC-027491,EP-027491,OBS-027491,SVC-0030,APPLICATION_SERVICE,2024-11-20T13:19:00+00:00,EU-WEST,Commerce,MEDIUM,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0030,False,UNKNOWN,Queue Delay affecting Application Service 0030,CLOSED,SYNTHETIC
INC-027492,EP-027492,OBS-027492,SVC-0037,APPLICATION_SERVICE,2024-11-20T13:36:00+00:00,AP-SOUTH,Corporate,HIGH,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0037,True,UNKNOWN,Service Degradation affecting Application Service 0037,CLOSED,SYNTHETIC
INC-027493,EP-027493,OBS-027493,SVC-0044,APPLICATION_SERVICE,2024-11-20T13:53:00+00:00,AP-NORTHEAST,Finance,HIGH,authentication failure,STEP,CROSS_PLATFORM,TEAM-0044,True,NOT_CHECKED,Authentication Failure affecting Application Service 0044,CLOSED,SYNTHETIC
