outcome_id,incident_id,episode_id,known_error_id,scenario_pattern,entity_id,recommendation,approval_decision,human_modification,action_performed,outcome,recovery_minutes,recurrence_within_24h,prior_confidence,evidence_usefulness_score,recorded_at,data_classification
OUT-018438,INC-018438,EP-018438,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0035,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-05T16:38:00+00:00,SYNTHETIC
OUT-018439,INC-018439,EP-018439,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0042,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,99,False,,0.764,2024-08-05T18:14:00+00:00,SYNTHETIC
OUT-018440,INC-018440,EP-018440,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0049,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,138,False,,0.636,2024-08-05T19:10:00+00:00,SYNTHETIC
OUT-018441,INC-018441,EP-018441,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0056,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,502,False,,0.757,2024-08-06T01:31:00+00:00,SYNTHETIC
OUT-018442,INC-018442,EP-018442,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,122,False,,0.838,2024-08-05T19:28:00+00:00,SYNTHETIC
OUT-018443,INC-018443,EP-018443,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0010,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,60,False,,0.819,2024-08-05T18:43:00+00:00,SYNTHETIC
OUT-018444,INC-018444,EP-018444,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0017,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,257,False,,0.534,2024-08-05T22:17:00+00:00,SYNTHETIC
OUT-018445,INC-018445,EP-018445,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0024,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,17,False,,0.815,2024-08-05T18:37:00+00:00,SYNTHETIC
OUT-018446,INC-018446,EP-018446,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0031,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,62,False,,0.894,2024-08-05T19:36:00+00:00,SYNTHETIC
OUT-018447,INC-018447,EP-018447,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0038,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-05T19:11:00+00:00,SYNTHETIC
OUT-018448,INC-018448,EP-018448,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0045,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,135,False,,0.815,2024-08-05T21:23:00+00:00,SYNTHETIC
OUT-018449,INC-018449,EP-018449,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0052,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,167,False,,0.686,2024-08-05T22:12:00+00:00,SYNTHETIC
OUT-018450,INC-018450,EP-018450,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0059,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,548,False,,0.761,2024-08-06T04:50:00+00:00,SYNTHETIC
OUT-018451,INC-018451,EP-018451,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0006,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,316,False,,0.609,2024-08-06T01:15:00+00:00,SYNTHETIC
OUT-018452,INC-018452,EP-018452,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0013,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,164,False,,0.884,2024-08-05T23:00:00+00:00,SYNTHETIC
OUT-018453,INC-018453,EP-018453,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0020,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,169,False,,0.495,2024-08-05T23:22:00+00:00,SYNTHETIC
OUT-018454,INC-018454,EP-018454,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0027,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,77,False,,0.595,2024-08-05T22:07:00+00:00,SYNTHETIC
OUT-018455,INC-018455,EP-018455,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0034,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,442,False,,0.785,2024-08-06T04:29:00+00:00,SYNTHETIC
OUT-018456,INC-018456,EP-018456,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0041,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,66,False,,0.596,2024-08-05T22:30:00+00:00,SYNTHETIC
OUT-018457,INC-018457,EP-018457,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0048,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,65,True,,0.54,2024-08-05T22:46:00+00:00,SYNTHETIC
OUT-018458,INC-018458,EP-018458,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0055,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,69,False,,0.353,2024-08-05T23:07:00+00:00,SYNTHETIC
OUT-018459,INC-018459,EP-018459,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-05T22:35:00+00:00,SYNTHETIC
OUT-018460,INC-018460,EP-018460,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0009,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,143,False,,0.707,2024-08-06T00:55:00+00:00,SYNTHETIC
OUT-018461,INC-018461,EP-018461,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0016,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,117,False,,0.818,2024-08-06T00:46:00+00:00,SYNTHETIC
OUT-018462,INC-018462,EP-018462,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0023,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,32,True,,0.606,2024-08-05T23:38:00+00:00,SYNTHETIC
OUT-018463,INC-018463,EP-018463,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0030,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,38,False,,0.427,2024-08-06T00:01:00+00:00,SYNTHETIC
OUT-018464,INC-018464,EP-018464,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0037,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,40,False,,0.541,2024-08-06T00:20:00+00:00,SYNTHETIC
OUT-018465,INC-018465,EP-018465,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0044,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,23,True,,0.376,2024-08-06T00:20:00+00:00,SYNTHETIC
OUT-018466,INC-018466,EP-018466,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0051,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,128,False,,0.612,2024-08-06T02:22:00+00:00,SYNTHETIC
OUT-018467,INC-018467,EP-018467,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0058,RESTART_INTERNAL_SERVICE,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T00:51:00+00:00,SYNTHETIC
OUT-018468,INC-018468,EP-018468,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0005,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,RESOLVED,104,False,,0.79,2024-08-06T02:32:00+00:00,SYNTHETIC
OUT-018469,INC-018469,EP-018469,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0012,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T01:25:00+00:00,SYNTHETIC
OUT-018470,INC-018470,EP-018470,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0019,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,584,False,,0.357,2024-08-06T11:06:00+00:00,SYNTHETIC
OUT-018471,INC-018471,EP-018471,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0026,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T01:59:00+00:00,SYNTHETIC
OUT-018472,INC-018472,EP-018472,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0033,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,82,False,,0.943,2024-08-06T03:18:00+00:00,SYNTHETIC
OUT-018473,INC-018473,EP-018473,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0040,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,138,False,,0.855,2024-08-06T04:31:00+00:00,SYNTHETIC
OUT-018474,INC-018474,EP-018474,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0047,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,46,False,,0.638,2024-08-06T03:16:00+00:00,SYNTHETIC
OUT-018475,INC-018475,EP-018475,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0054,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,146,False,,0.516,2024-08-06T05:13:00+00:00,SYNTHETIC
OUT-018476,INC-018476,EP-018476,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,136,True,,0.801,2024-08-06T05:20:00+00:00,SYNTHETIC
OUT-018477,INC-018477,EP-018477,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0008,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,36,False,,0.749,2024-08-06T03:57:00+00:00,SYNTHETIC
OUT-018478,INC-018478,EP-018478,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0015,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,155,False,,0.786,2024-08-06T06:13:00+00:00,SYNTHETIC
OUT-018479,INC-018479,EP-018479,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0022,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,169,False,,0.787,2024-08-06T06:44:00+00:00,SYNTHETIC
OUT-018480,INC-018480,EP-018480,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0029,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,77,False,,0.461,2024-08-06T05:29:00+00:00,SYNTHETIC
OUT-018481,INC-018481,EP-018481,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0036,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,529,False,,0.757,2024-08-06T13:18:00+00:00,SYNTHETIC
OUT-018482,INC-018482,EP-018482,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0043,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,83,False,,0.848,2024-08-06T06:09:00+00:00,SYNTHETIC
OUT-018483,INC-018483,EP-018483,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0050,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,36,False,,0.456,2024-08-06T05:39:00+00:00,SYNTHETIC
OUT-018484,INC-018484,EP-018484,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0057,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,172,False,,0.6,2024-08-06T08:12:00+00:00,SYNTHETIC
OUT-018485,INC-018485,EP-018485,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,136,False,,0.551,2024-08-06T07:53:00+00:00,SYNTHETIC
OUT-018486,INC-018486,EP-018486,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0011,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,356,False,,0.812,2024-08-06T11:50:00+00:00,SYNTHETIC
OUT-018487,INC-018487,EP-018487,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0018,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,62,False,,0.642,2024-08-06T07:13:00+00:00,SYNTHETIC
OUT-018488,INC-018488,EP-018488,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0025,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,19,True,,0.888,2024-08-06T06:48:00+00:00,SYNTHETIC
OUT-018489,INC-018489,EP-018489,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0032,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,263,False,,0.581,2024-08-06T11:08:00+00:00,SYNTHETIC
OUT-018490,INC-018490,EP-018490,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0039,RESTART_INTERNAL_SERVICE,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T07:22:00+00:00,SYNTHETIC
OUT-018491,INC-018491,EP-018491,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0046,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,572,False,,0.551,2024-08-06T16:51:00+00:00,SYNTHETIC
OUT-018492,INC-018492,EP-018492,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0053,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,78,False,,0.949,2024-08-06T08:54:00+00:00,SYNTHETIC
OUT-018493,INC-018493,EP-018493,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0060,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,183,False,,0.789,2024-08-06T10:56:00+00:00,SYNTHETIC
OUT-018494,INC-018494,EP-018494,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0007,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,107,False,,0.585,2024-08-06T09:57:00+00:00,SYNTHETIC
OUT-018495,INC-018495,EP-018495,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0014,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,170,True,,0.868,2024-08-06T11:17:00+00:00,SYNTHETIC
OUT-018496,INC-018496,EP-018496,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0021,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,280,False,,0.4,2024-08-06T13:24:00+00:00,SYNTHETIC
OUT-018497,INC-018497,EP-018497,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0028,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,40,False,,0.391,2024-08-06T09:41:00+00:00,SYNTHETIC
OUT-018498,INC-018498,EP-018498,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0035,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,19,False,,0.919,2024-08-06T09:38:00+00:00,SYNTHETIC
OUT-018499,INC-018499,EP-018499,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0042,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,24,False,,0.782,2024-08-06T09:59:00+00:00,SYNTHETIC
OUT-018500,INC-018500,EP-018500,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0049,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,148,False,,0.673,2024-08-06T12:20:00+00:00,SYNTHETIC
OUT-018501,INC-018501,EP-018501,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0056,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T10:29:00+00:00,SYNTHETIC
OUT-018502,INC-018502,EP-018502,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,535,False,,0.74,2024-08-06T19:21:00+00:00,SYNTHETIC
OUT-018503,INC-018503,EP-018503,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0010,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,534,False,,0.353,2024-08-06T19:37:00+00:00,SYNTHETIC
OUT-018504,INC-018504,EP-018504,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0017,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,15,False,,0.497,2024-08-06T11:20:00+00:00,SYNTHETIC
OUT-018505,INC-018505,EP-018505,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0024,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,9,False,,0.602,2024-08-06T11:37:00+00:00,SYNTHETIC
OUT-018506,INC-018506,EP-018506,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0031,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,63,False,,0.864,2024-08-06T12:37:00+00:00,SYNTHETIC
OUT-018507,INC-018507,EP-018507,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0038,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,135,False,,0.786,2024-08-06T14:06:00+00:00,SYNTHETIC
OUT-018508,INC-018508,EP-018508,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0045,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,108,False,,0.463,2024-08-06T13:56:00+00:00,SYNTHETIC
OUT-018509,INC-018509,EP-018509,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0052,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,145,False,,0.918,2024-08-06T14:50:00+00:00,SYNTHETIC
OUT-018510,INC-018510,EP-018510,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0059,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,395,False,,0.867,2024-08-06T19:17:00+00:00,SYNTHETIC
OUT-018511,INC-018511,EP-018511,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0006,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,216,False,,0.815,2024-08-06T16:35:00+00:00,SYNTHETIC
OUT-018512,INC-018512,EP-018512,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0013,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,187,False,,0.632,2024-08-06T16:23:00+00:00,SYNTHETIC
OUT-018513,INC-018513,EP-018513,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0020,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,519,False,,0.502,2024-08-06T22:12:00+00:00,SYNTHETIC
OUT-018514,INC-018514,EP-018514,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0027,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,127,False,,0.445,2024-08-06T15:57:00+00:00,SYNTHETIC
OUT-018515,INC-018515,EP-018515,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0034,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,162,False,,0.528,2024-08-06T16:49:00+00:00,SYNTHETIC
OUT-018516,INC-018516,EP-018516,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0041,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,RESOLVED,129,False,,0.796,2024-08-06T16:33:00+00:00,SYNTHETIC
OUT-018517,INC-018517,EP-018517,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0048,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T15:01:00+00:00,SYNTHETIC
OUT-018518,INC-018518,EP-018518,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0055,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,48,False,,0.609,2024-08-06T15:46:00+00:00,SYNTHETIC
OUT-018519,INC-018519,EP-018519,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,61,False,,0.755,2024-08-06T16:16:00+00:00,SYNTHETIC
OUT-018520,INC-018520,EP-018520,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0009,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,417,False,,0.756,2024-08-06T22:29:00+00:00,SYNTHETIC
OUT-018521,INC-018521,EP-018521,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0016,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,117,False,,0.539,2024-08-06T17:46:00+00:00,SYNTHETIC
OUT-018522,INC-018522,EP-018522,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0023,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,184,False,,0.926,2024-08-06T19:10:00+00:00,SYNTHETIC
OUT-018523,INC-018523,EP-018523,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0030,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,69,False,,0.519,2024-08-06T17:32:00+00:00,SYNTHETIC
OUT-018524,INC-018524,EP-018524,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0037,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,86,False,,0.378,2024-08-06T18:06:00+00:00,SYNTHETIC
OUT-018525,INC-018525,EP-018525,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0044,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,103,False,,0.546,2024-08-06T18:40:00+00:00,SYNTHETIC
OUT-018526,INC-018526,EP-018526,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0051,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,13,False,,0.575,2024-08-06T17:34:00+00:00,SYNTHETIC
OUT-018527,INC-018527,EP-018527,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0058,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,15,False,,0.488,2024-08-06T17:51:00+00:00,SYNTHETIC
OUT-018528,INC-018528,EP-018528,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0005,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T18:08:00+00:00,SYNTHETIC
OUT-018529,INC-018529,EP-018529,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0012,RESTART_INTERNAL_SERVICE,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T18:25:00+00:00,SYNTHETIC
OUT-018530,INC-018530,EP-018530,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0019,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,173,False,,0.652,2024-08-06T21:15:00+00:00,SYNTHETIC
OUT-018531,INC-018531,EP-018531,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0026,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T18:59:00+00:00,SYNTHETIC
OUT-018532,INC-018532,EP-018532,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0033,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,118,False,,0.504,2024-08-06T20:54:00+00:00,SYNTHETIC
OUT-018533,INC-018533,EP-018533,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0040,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,143,False,,0.627,2024-08-06T21:36:00+00:00,SYNTHETIC
OUT-018534,INC-018534,EP-018534,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0047,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,132,False,,0.41,2024-08-06T21:42:00+00:00,SYNTHETIC
OUT-018535,INC-018535,EP-018535,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0054,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-08-06T20:07:00+00:00,SYNTHETIC
OUT-018536,INC-018536,EP-018536,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,128,False,,0.934,2024-08-06T22:12:00+00:00,SYNTHETIC
OUT-018537,INC-018537,EP-018537,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0008,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,99,False,,0.604,2024-08-06T22:00:00+00:00,SYNTHETIC
OUT-018538,INC-018538,EP-018538,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0015,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,18,False,,0.511,2024-08-06T20:58:00+00:00,SYNTHETIC
OUT-018539,INC-018539,EP-018539,KE-0086,EXTERNAL_VENDOR_OUTAGE,VENDOR-0022,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,563,False,,0.45,2024-08-07T06:18:00+00:00,SYNTHETIC
