observation_id,episode_id,entity_id,metric_id,breach_direction,observed_at,severity,value_band,data_classification
OBS-030967,EP-030967,SVC-0040,service_error_rate,UP,2024-12-31T14:02:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030968,EP-030968,SVC-0073,request_latency_ms,UP,2024-12-31T14:19:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-030969,EP-030969,SVC-0003,transaction_failure_rate,UP,2024-12-31T14:36:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030970,EP-030970,SVC-0086,request_timeout_rate,UP,2024-12-31T14:53:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030971,EP-030971,SVC-0017,connection_failure_rate,UP,2024-12-31T15:10:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-030972,EP-030972,SVC-0002,authentication_failure_rate,UP,2024-12-31T15:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030973,EP-030973,SVC-0031,transaction_failure_rate,UP,2024-12-31T15:44:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-030974,EP-030974,SVC-0031,service_error_rate,UP,2024-12-31T16:01:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-030975,EP-030975,SVC-0045,queue_depth,UP,2024-12-31T16:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030976,EP-030976,SVC-0012,request_timeout_rate,UP,2024-12-31T16:35:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030977,EP-030977,SVC-0011,queue_depth,UP,2024-12-31T16:52:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030978,EP-030978,SVC-0035,service_error_rate,UP,2024-12-31T17:09:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030979,EP-030979,SVC-0018,request_latency_ms,UP,2024-12-31T17:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030980,EP-030980,SVC-0078,request_latency_ms,UP,2024-12-31T17:43:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-030981,EP-030981,SVC-0085,service_error_rate,UP,2024-12-31T18:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030982,EP-030982,SVC-0007,authentication_failure_rate,UP,2024-12-31T18:17:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030983,EP-030983,SVC-0004,request_timeout_rate,UP,2024-12-31T18:34:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030984,EP-030984,SVC-0011,authentication_failure_rate,UP,2024-12-31T18:51:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030985,EP-030985,SVC-0012,authentication_failure_rate,UP,2024-12-31T19:08:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030986,EP-030986,SVC-0138,request_latency_ms,UP,2024-12-31T19:25:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030987,EP-030987,SVC-0107,request_timeout_rate,UP,2024-12-31T19:42:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030988,EP-030988,SVC-0046,authentication_failure_rate,UP,2024-12-31T19:59:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-030989,EP-030989,SVC-0061,request_latency_ms,UP,2024-12-31T20:16:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-030990,EP-030990,SVC-0031,request_timeout_rate,UP,2024-12-31T20:33:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030991,EP-030991,SVC-0024,transaction_failure_rate,UP,2024-12-31T20:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030992,EP-030992,SVC-0159,transaction_failure_rate,UP,2024-12-31T21:07:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030993,EP-030993,SVC-0011,connection_failure_rate,UP,2024-12-31T21:24:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-030994,EP-030994,SVC-0005,queue_depth,UP,2024-12-31T21:41:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-030995,EP-030995,SVC-0025,authentication_failure_rate,UP,2024-12-31T21:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030996,EP-030996,SVC-0041,queue_depth,UP,2024-12-31T22:15:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030997,EP-030997,SVC-0039,request_timeout_rate,UP,2024-12-31T22:32:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030998,EP-030998,SVC-0042,authentication_failure_rate,UP,2024-12-31T22:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-030999,EP-030999,SVC-0049,authentication_failure_rate,UP,2024-12-31T23:06:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031000,EP-031000,SVC-0040,connection_failure_rate,UP,2024-12-31T23:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031001,EP-031001,SVC-0067,queue_depth,UP,2024-12-31T23:40:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031002,EP-031002,SVC-0024,request_timeout_rate,UP,2024-12-31T23:57:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031003,EP-031003,SVC-0080,request_latency_ms,UP,2025-01-01T00:14:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031004,EP-031004,SVC-0037,request_latency_ms,UP,2025-01-01T00:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031005,EP-031005,SVC-0059,connection_failure_rate,UP,2025-01-01T00:48:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031006,EP-031006,SVC-0189,connection_failure_rate,UP,2025-01-01T01:05:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031007,EP-031007,SVC-0109,connection_failure_rate,UP,2025-01-01T01:22:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031008,EP-031008,SVC-0145,connection_failure_rate,UP,2025-01-01T01:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031009,EP-031009,SVC-0082,request_timeout_rate,UP,2025-01-01T01:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031010,EP-031010,SVC-0009,queue_depth,UP,2025-01-01T02:13:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031011,EP-031011,SVC-0065,queue_depth,UP,2025-01-01T02:30:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031012,EP-031012,SVC-0020,service_error_rate,UP,2025-01-01T02:47:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031013,EP-031013,SVC-0063,service_error_rate,UP,2025-01-01T03:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031014,EP-031014,SVC-0021,connection_failure_rate,UP,2025-01-01T03:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031015,EP-031015,SVC-0003,transaction_failure_rate,UP,2025-01-01T03:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031016,EP-031016,SVC-0256,request_latency_ms,UP,2025-01-01T03:55:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031017,EP-031017,SVC-0019,transaction_failure_rate,UP,2025-01-01T04:12:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031018,EP-031018,SVC-0024,request_timeout_rate,UP,2025-01-01T04:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031019,EP-031019,SVC-0033,request_latency_ms,UP,2025-01-01T04:46:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031020,EP-031020,SVC-0044,queue_depth,UP,2025-01-01T05:03:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031021,EP-031021,SVC-0047,connection_failure_rate,UP,2025-01-01T05:20:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031022,EP-031022,SVC-0224,service_error_rate,UP,2025-01-01T05:37:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031023,EP-031023,SVC-0061,service_error_rate,UP,2025-01-01T05:54:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031024,EP-031024,SVC-0205,connection_failure_rate,UP,2025-01-01T06:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031025,EP-031025,SVC-0004,transaction_failure_rate,UP,2025-01-01T06:28:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031026,EP-031026,SVC-0005,queue_depth,UP,2025-01-01T06:45:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031027,EP-031027,SVC-0004,authentication_failure_rate,UP,2025-01-01T07:02:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031028,EP-031028,SVC-0068,transaction_failure_rate,UP,2025-01-01T07:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031029,EP-031029,SVC-0039,authentication_failure_rate,UP,2025-01-01T07:36:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031030,EP-031030,SVC-0008,request_latency_ms,UP,2025-01-01T07:53:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031031,EP-031031,SVC-0001,request_latency_ms,UP,2025-01-01T08:10:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031032,EP-031032,SVC-0027,queue_depth,UP,2025-01-01T08:27:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031033,EP-031033,SVC-0014,connection_failure_rate,UP,2025-01-01T08:44:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031034,EP-031034,SVC-0224,request_timeout_rate,UP,2025-01-01T09:01:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031035,EP-031035,SVC-0059,request_timeout_rate,UP,2025-01-01T09:18:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031036,EP-031036,SVC-0183,request_latency_ms,UP,2025-01-01T09:35:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031037,EP-031037,SVC-0071,request_latency_ms,UP,2025-01-01T09:52:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031038,EP-031038,SVC-0091,request_latency_ms,UP,2025-01-01T10:09:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031039,EP-031039,SVC-0013,connection_failure_rate,UP,2025-01-01T10:26:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031040,EP-031040,SVC-0264,service_error_rate,UP,2025-01-01T10:43:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031041,EP-031041,SVC-0017,queue_depth,UP,2025-01-01T11:00:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031042,EP-031042,SVC-0025,request_timeout_rate,UP,2025-01-01T11:17:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031043,EP-031043,SVC-0027,request_timeout_rate,UP,2025-01-01T11:34:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031044,EP-031044,SVC-0011,request_timeout_rate,UP,2025-01-01T11:51:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031045,EP-031045,SVC-0021,request_timeout_rate,UP,2025-01-01T12:08:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031046,EP-031046,SVC-0054,service_error_rate,UP,2025-01-01T12:25:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031047,EP-031047,SVC-0063,connection_failure_rate,UP,2025-01-01T12:42:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031048,EP-031048,SVC-0145,authentication_failure_rate,UP,2025-01-01T12:59:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031049,EP-031049,SVC-0002,transaction_failure_rate,UP,2025-01-01T13:16:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031050,EP-031050,SVC-0070,transaction_failure_rate,UP,2025-01-01T13:33:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031051,EP-031051,SVC-0017,request_latency_ms,UP,2025-01-01T13:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031052,EP-031052,SVC-0028,transaction_failure_rate,UP,2025-01-01T14:07:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031053,EP-031053,SVC-0111,request_latency_ms,UP,2025-01-01T14:24:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031054,EP-031054,SVC-0083,request_timeout_rate,UP,2025-01-01T14:41:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031055,EP-031055,SVC-0013,connection_failure_rate,UP,2025-01-01T14:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031056,EP-031056,SVC-0012,request_timeout_rate,UP,2025-01-01T15:15:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031057,EP-031057,SVC-0019,queue_depth,UP,2025-01-01T15:32:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031058,EP-031058,SVC-0045,request_latency_ms,UP,2025-01-01T15:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031059,EP-031059,SVC-0153,request_timeout_rate,UP,2025-01-01T16:06:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031060,EP-031060,SVC-0002,authentication_failure_rate,UP,2025-01-01T16:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031061,EP-031061,SVC-0007,transaction_failure_rate,UP,2025-01-01T16:40:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031062,EP-031062,SVC-0162,request_timeout_rate,UP,2025-01-01T16:57:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031063,EP-031063,SVC-0016,request_latency_ms,UP,2025-01-01T17:14:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031064,EP-031064,SVC-0097,transaction_failure_rate,UP,2025-01-01T17:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031065,EP-031065,SVC-0035,connection_failure_rate,UP,2025-01-01T17:48:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031066,EP-031066,SVC-0124,service_error_rate,UP,2025-01-01T18:05:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031067,EP-031067,SVC-0049,connection_failure_rate,UP,2025-01-01T18:22:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031068,EP-031068,SVC-0014,connection_failure_rate,UP,2025-01-01T18:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031069,EP-031069,SVC-0023,queue_depth,UP,2025-01-01T18:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031070,EP-031070,SVC-0167,request_latency_ms,UP,2025-01-01T19:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031071,EP-031071,SVC-0077,service_error_rate,UP,2025-01-01T19:30:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031072,EP-031072,SVC-0025,service_error_rate,UP,2025-01-01T19:47:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031073,EP-031073,SVC-0066,connection_failure_rate,UP,2025-01-01T20:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031074,EP-031074,SVC-0062,queue_depth,UP,2025-01-01T20:21:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031075,EP-031075,SVC-0078,request_latency_ms,UP,2025-01-01T20:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031076,EP-031076,SVC-0039,transaction_failure_rate,UP,2025-01-01T20:55:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031077,EP-031077,SVC-0053,service_error_rate,UP,2025-01-01T21:12:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031078,EP-031078,SVC-0063,connection_failure_rate,UP,2025-01-01T21:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031079,EP-031079,SVC-0013,connection_failure_rate,UP,2025-01-01T21:46:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031080,EP-031080,SVC-0207,connection_failure_rate,UP,2025-01-01T22:03:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031081,EP-031081,SVC-0147,request_latency_ms,UP,2025-01-01T22:20:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031082,EP-031082,SVC-0037,queue_depth,UP,2025-01-01T22:37:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031083,EP-031083,SVC-0001,queue_depth,UP,2025-01-01T22:54:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031084,EP-031084,SVC-0025,queue_depth,UP,2025-01-01T23:11:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031085,EP-031085,SVC-0002,request_latency_ms,UP,2025-01-01T23:28:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031086,EP-031086,SVC-0102,request_timeout_rate,UP,2025-01-01T23:45:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031087,EP-031087,SVC-0029,request_latency_ms,UP,2025-01-02T00:02:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031088,EP-031088,SVC-0035,queue_depth,UP,2025-01-02T00:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031089,EP-031089,SVC-0007,service_error_rate,UP,2025-01-02T00:36:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031090,EP-031090,SVC-0044,request_timeout_rate,UP,2025-01-02T00:53:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031091,EP-031091,SVC-0013,authentication_failure_rate,UP,2025-01-02T01:10:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031092,EP-031092,SVC-0006,authentication_failure_rate,UP,2025-01-02T01:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031093,EP-031093,SVC-0071,request_timeout_rate,UP,2025-01-02T01:44:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031094,EP-031094,SVC-0032,transaction_failure_rate,UP,2025-01-02T02:01:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031095,EP-031095,SVC-0085,authentication_failure_rate,UP,2025-01-02T02:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031096,EP-031096,SVC-0085,queue_depth,UP,2025-01-02T02:35:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031097,EP-031097,SVC-0046,request_timeout_rate,UP,2025-01-02T02:52:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031098,EP-031098,SVC-0055,request_timeout_rate,UP,2025-01-02T03:09:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031099,EP-031099,SVC-0080,queue_depth,UP,2025-01-02T03:26:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031100,EP-031100,SVC-0089,request_timeout_rate,UP,2025-01-02T03:43:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031101,EP-031101,SVC-0006,authentication_failure_rate,UP,2025-01-02T04:00:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031102,EP-031102,SVC-0021,authentication_failure_rate,UP,2025-01-02T04:17:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031103,EP-031103,SVC-0075,request_timeout_rate,UP,2025-01-02T04:34:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031104,EP-031104,SVC-0050,request_latency_ms,UP,2025-01-02T04:51:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031105,EP-031105,SVC-0010,request_timeout_rate,UP,2025-01-02T05:08:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031106,EP-031106,SVC-0061,request_timeout_rate,UP,2025-01-02T05:25:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031107,EP-031107,SVC-0009,request_timeout_rate,UP,2025-01-02T05:42:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031108,EP-031108,SVC-0028,transaction_failure_rate,UP,2025-01-02T05:59:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031109,EP-031109,SVC-0023,queue_depth,UP,2025-01-02T06:16:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031110,EP-031110,SVC-0007,request_timeout_rate,UP,2025-01-02T06:33:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031111,EP-031111,SVC-0037,request_timeout_rate,UP,2025-01-02T06:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031112,EP-031112,SVC-0050,service_error_rate,UP,2025-01-02T07:07:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031113,EP-031113,SVC-0051,request_latency_ms,UP,2025-01-02T07:24:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031114,EP-031114,SVC-0108,request_latency_ms,UP,2025-01-02T07:41:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031115,EP-031115,SVC-0012,request_latency_ms,UP,2025-01-02T07:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031116,EP-031116,SVC-0008,connection_failure_rate,UP,2025-01-02T08:15:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031117,EP-031117,SVC-0009,queue_depth,UP,2025-01-02T08:32:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031118,EP-031118,SVC-0162,authentication_failure_rate,UP,2025-01-02T08:49:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031119,EP-031119,SVC-0046,service_error_rate,UP,2025-01-02T09:06:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031120,EP-031120,SVC-0010,transaction_failure_rate,UP,2025-01-02T09:23:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031121,EP-031121,SVC-0007,transaction_failure_rate,UP,2025-01-02T09:40:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031122,EP-031122,SVC-0194,request_timeout_rate,UP,2025-01-02T09:57:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031123,EP-031123,SVC-0009,queue_depth,UP,2025-01-02T10:14:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031124,EP-031124,SVC-0004,request_latency_ms,UP,2025-01-02T10:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031125,EP-031125,SVC-0027,request_timeout_rate,UP,2025-01-02T10:48:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031126,EP-031126,SVC-0026,authentication_failure_rate,UP,2025-01-02T11:05:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031127,EP-031127,SVC-0040,service_error_rate,UP,2025-01-02T11:22:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031128,EP-031128,SVC-0073,queue_depth,UP,2025-01-02T11:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031129,EP-031129,SVC-0003,connection_failure_rate,UP,2025-01-02T11:56:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031130,EP-031130,SVC-0086,service_error_rate,UP,2025-01-02T12:13:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031131,EP-031131,SVC-0017,request_latency_ms,UP,2025-01-02T12:30:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031132,EP-031132,SVC-0002,request_latency_ms,UP,2025-01-02T12:47:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031133,EP-031133,SVC-0031,request_latency_ms,UP,2025-01-02T13:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031134,EP-031134,SVC-0031,request_latency_ms,UP,2025-01-02T13:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031135,EP-031135,SVC-0045,service_error_rate,UP,2025-01-02T13:38:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031136,EP-031136,SVC-0012,request_timeout_rate,UP,2025-01-02T13:55:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031137,EP-031137,SVC-0011,request_timeout_rate,UP,2025-01-02T14:12:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031138,EP-031138,SVC-0035,request_latency_ms,UP,2025-01-02T14:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031139,EP-031139,SVC-0018,service_error_rate,UP,2025-01-02T14:46:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031140,EP-031140,SVC-0078,service_error_rate,UP,2025-01-02T15:03:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031141,EP-031141,SVC-0085,transaction_failure_rate,UP,2025-01-02T15:20:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031142,EP-031142,SVC-0007,authentication_failure_rate,UP,2025-01-02T15:37:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031143,EP-031143,SVC-0004,service_error_rate,UP,2025-01-02T15:54:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031144,EP-031144,SVC-0011,request_latency_ms,UP,2025-01-02T16:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031145,EP-031145,SVC-0012,request_timeout_rate,UP,2025-01-02T16:28:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031146,EP-031146,SVC-0138,connection_failure_rate,UP,2025-01-02T16:45:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031147,EP-031147,SVC-0107,authentication_failure_rate,UP,2025-01-02T17:02:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031148,EP-031148,SVC-0046,transaction_failure_rate,UP,2025-01-02T17:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031149,EP-031149,SVC-0061,connection_failure_rate,UP,2025-01-02T17:36:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031150,EP-031150,SVC-0031,service_error_rate,UP,2025-01-02T17:53:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031151,EP-031151,SVC-0024,transaction_failure_rate,UP,2025-01-02T18:10:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031152,EP-031152,SVC-0159,service_error_rate,UP,2025-01-02T18:27:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031153,EP-031153,SVC-0011,request_timeout_rate,UP,2025-01-02T18:44:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031154,EP-031154,SVC-0005,transaction_failure_rate,UP,2025-01-02T19:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031155,EP-031155,SVC-0025,queue_depth,UP,2025-01-02T19:18:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-031156,EP-031156,SVC-0041,transaction_failure_rate,UP,2025-01-02T19:35:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031157,EP-031157,SVC-0039,authentication_failure_rate,UP,2025-01-02T19:52:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031158,EP-031158,SVC-0042,queue_depth,UP,2025-01-02T20:09:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031159,EP-031159,SVC-0049,queue_depth,UP,2025-01-02T20:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031160,EP-031160,SVC-0040,queue_depth,UP,2025-01-02T20:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-031161,EP-031161,SVC-0067,authentication_failure_rate,UP,2025-01-02T21:00:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031162,EP-031162,SVC-0024,service_error_rate,UP,2025-01-02T21:17:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031163,EP-031163,SVC-0080,service_error_rate,UP,2025-01-02T21:34:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-031164,EP-031164,SVC-0037,connection_failure_rate,UP,2025-01-02T21:51:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-031165,EP-031165,SVC-0059,service_error_rate,UP,2025-01-02T22:08:00+00:00,LOW,ELEVATED,SYNTHETIC
