relationship_id,source_entity_id,relationship_type,target_entity_id,relationship_authority,confidence,lifecycle_status,data_classification
REL-006573,SVC-0264,AUTHENTICATES_WITH,INFRA-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006574,SVC-0139,DEPENDS_ON,VENDOR-0041,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006575,CLOUD-0155,CONNECTED_TO,INFRA-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006576,DATA-0005,REPLICATES_TO,DATA-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006577,POL-0001,APPLIES_TO,COMP-0475,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006578,POL-0015,APPLIES_TO,SVC-0183,DISCOVERED,0.784,ACTIVE,SYNTHETIC
REL-006579,TEAM-0004,SUPPORTS,SVC-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006580,COMP-0214,DEPENDS_ON,COMP-0098,DISCOVERED,0.718,ACTIVE,SYNTHETIC
REL-006581,COMP-0495,DEPENDS_ON,DATA-0130,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006582,SVC-0111,DEPENDS_ON,SVC-0098,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006583,SVC-0290,ROUTED_THROUGH,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006584,SVC-0141,AUTHENTICATES_WITH,INFRA-0046,DISCOVERED,0.695,ACTIVE,SYNTHETIC
REL-006585,SVC-0287,DEPENDS_ON,VENDOR-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006586,CLOUD-0345,CONNECTED_TO,INFRA-0075,DISCOVERED,0.728,ACTIVE,SYNTHETIC
REL-006587,DATA-0008,REPLICATES_TO,DATA-0103,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006588,POL-0053,APPLIES_TO,COMP-0076,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006589,POL-0051,APPLIES_TO,SVC-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006590,TEAM-0062,SUPPORTS,SVC-0217,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006591,COMP-0009,DEPENDS_ON,COMP-0423,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006592,COMP-0351,DEPENDS_ON,DATA-0154,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006593,SVC-0014,DEPENDS_ON,SVC-0287,DISCOVERED,0.935,ACTIVE,SYNTHETIC
REL-006594,SVC-0137,ROUTED_THROUGH,INFRA-0019,DISCOVERED,0.784,ACTIVE,SYNTHETIC
REL-006595,SVC-0135,AUTHENTICATES_WITH,INFRA-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006596,SVC-0034,DEPENDS_ON,VENDOR-0048,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006597,CLOUD-0260,CONNECTED_TO,INFRA-0079,DISCOVERED,0.872,ACTIVE,SYNTHETIC
REL-006598,DATA-0145,REPLICATES_TO,DATA-0149,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006599,POL-0063,APPLIES_TO,COMP-0364,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006600,POL-0012,APPLIES_TO,SVC-0006,DISCOVERED,0.675,ACTIVE,SYNTHETIC
REL-006601,TEAM-0070,SUPPORTS,SVC-0193,DISCOVERED,0.819,ACTIVE,SYNTHETIC
REL-006602,COMP-0218,DEPENDS_ON,COMP-0201,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006603,COMP-0280,DEPENDS_ON,DATA-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006604,SVC-0031,DEPENDS_ON,SVC-0051,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006605,SVC-0158,ROUTED_THROUGH,INFRA-0031,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006606,SVC-0108,AUTHENTICATES_WITH,INFRA-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006607,SVC-0127,DEPENDS_ON,VENDOR-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006608,CLOUD-0245,CONNECTED_TO,INFRA-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006609,DATA-0039,REPLICATES_TO,DATA-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006610,POL-0067,APPLIES_TO,COMP-0449,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006611,POL-0013,APPLIES_TO,SVC-0093,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006612,TEAM-0029,SUPPORTS,SVC-0172,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006613,COMP-0392,DEPENDS_ON,COMP-0485,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006614,COMP-0489,DEPENDS_ON,DATA-0126,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006615,SVC-0271,DEPENDS_ON,SVC-0237,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006616,SVC-0043,ROUTED_THROUGH,INFRA-0055,DISCOVERED,0.764,ACTIVE,SYNTHETIC
REL-006617,SVC-0236,AUTHENTICATES_WITH,INFRA-0079,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006618,SVC-0049,DEPENDS_ON,VENDOR-0026,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006619,CLOUD-0229,CONNECTED_TO,INFRA-0096,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006620,DATA-0125,REPLICATES_TO,DATA-0092,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006621,POL-0059,APPLIES_TO,COMP-0111,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006622,POL-0044,APPLIES_TO,SVC-0215,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006623,TEAM-0006,SUPPORTS,SVC-0121,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006624,COMP-0088,DEPENDS_ON,COMP-0222,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006625,COMP-0476,DEPENDS_ON,DATA-0022,DISCOVERED,0.701,ACTIVE,SYNTHETIC
REL-006626,SVC-0072,DEPENDS_ON,SVC-0127,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006627,SVC-0182,ROUTED_THROUGH,INFRA-0058,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006628,SVC-0062,AUTHENTICATES_WITH,INFRA-0109,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006629,SVC-0192,DEPENDS_ON,VENDOR-0039,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006630,CLOUD-0099,CONNECTED_TO,INFRA-0058,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006631,DATA-0129,REPLICATES_TO,DATA-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006632,POL-0051,APPLIES_TO,COMP-0499,DISCOVERED,0.926,ACTIVE,SYNTHETIC
REL-006633,POL-0028,APPLIES_TO,SVC-0193,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006634,TEAM-0092,SUPPORTS,SVC-0224,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006635,COMP-0002,DEPENDS_ON,COMP-0284,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006636,COMP-0426,DEPENDS_ON,DATA-0072,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006637,SVC-0050,DEPENDS_ON,SVC-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006638,SVC-0092,ROUTED_THROUGH,INFRA-0073,DISCOVERED,0.861,ACTIVE,SYNTHETIC
REL-006639,SVC-0097,AUTHENTICATES_WITH,INFRA-0138,DISCOVERED,0.901,ACTIVE,SYNTHETIC
REL-006640,SVC-0189,DEPENDS_ON,VENDOR-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006641,CLOUD-0327,CONNECTED_TO,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006642,DATA-0119,REPLICATES_TO,DATA-0122,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006643,POL-0001,APPLIES_TO,COMP-0256,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006644,POL-0046,APPLIES_TO,SVC-0255,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006645,COMP-0412,DEPENDS_ON,COMP-0260,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006646,COMP-0007,DEPENDS_ON,DATA-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006647,SVC-0121,DEPENDS_ON,SVC-0153,DISCOVERED,0.712,ACTIVE,SYNTHETIC
REL-006648,SVC-0042,ROUTED_THROUGH,INFRA-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006649,SVC-0077,AUTHENTICATES_WITH,INFRA-0107,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006650,SVC-0010,DEPENDS_ON,VENDOR-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006651,CLOUD-0052,CONNECTED_TO,INFRA-0111,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006652,DATA-0128,REPLICATES_TO,DATA-0148,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006653,POL-0040,APPLIES_TO,COMP-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006654,POL-0043,APPLIES_TO,SVC-0233,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006655,TEAM-0089,SUPPORTS,SVC-0103,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006656,COMP-0369,DEPENDS_ON,COMP-0290,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006657,COMP-0360,DEPENDS_ON,DATA-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006658,SVC-0035,DEPENDS_ON,SVC-0183,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006659,SVC-0155,ROUTED_THROUGH,INFRA-0021,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006660,SVC-0036,AUTHENTICATES_WITH,INFRA-0033,DISCOVERED,0.88,ACTIVE,SYNTHETIC
REL-006661,SVC-0277,DEPENDS_ON,VENDOR-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006662,CLOUD-0148,CONNECTED_TO,INFRA-0115,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006663,DATA-0097,REPLICATES_TO,DATA-0103,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006664,POL-0049,APPLIES_TO,COMP-0341,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006665,POL-0024,APPLIES_TO,SVC-0128,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006666,TEAM-0082,SUPPORTS,SVC-0033,DISCOVERED,0.77,ACTIVE,SYNTHETIC
REL-006667,COMP-0202,DEPENDS_ON,COMP-0363,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006668,COMP-0432,DEPENDS_ON,DATA-0089,DISCOVERED,0.712,ACTIVE,SYNTHETIC
REL-006669,SVC-0248,DEPENDS_ON,SVC-0270,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006670,SVC-0131,ROUTED_THROUGH,INFRA-0126,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006671,SVC-0114,AUTHENTICATES_WITH,INFRA-0061,DISCOVERED,0.891,ACTIVE,SYNTHETIC
REL-006672,SVC-0262,DEPENDS_ON,VENDOR-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006673,CLOUD-0110,CONNECTED_TO,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006674,DATA-0114,REPLICATES_TO,DATA-0082,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006675,POL-0011,APPLIES_TO,COMP-0471,DISCOVERED,0.787,ACTIVE,SYNTHETIC
REL-006676,POL-0002,APPLIES_TO,SVC-0075,DISCOVERED,0.772,ACTIVE,SYNTHETIC
REL-006677,TEAM-0076,SUPPORTS,SVC-0208,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006678,COMP-0070,DEPENDS_ON,COMP-0406,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006679,COMP-0186,DEPENDS_ON,DATA-0079,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006680,SVC-0229,DEPENDS_ON,SVC-0194,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006681,SVC-0202,ROUTED_THROUGH,INFRA-0077,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006682,SVC-0082,AUTHENTICATES_WITH,INFRA-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006683,SVC-0225,DEPENDS_ON,VENDOR-0047,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006684,CLOUD-0347,CONNECTED_TO,INFRA-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006685,DATA-0125,REPLICATES_TO,DATA-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006686,POL-0030,APPLIES_TO,COMP-0265,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006687,POL-0017,APPLIES_TO,SVC-0274,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006688,TEAM-0065,SUPPORTS,SVC-0219,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006689,COMP-0389,DEPENDS_ON,COMP-0134,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006690,COMP-0283,DEPENDS_ON,DATA-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006691,SVC-0286,DEPENDS_ON,SVC-0224,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006692,SVC-0177,ROUTED_THROUGH,INFRA-0078,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006693,SVC-0255,AUTHENTICATES_WITH,INFRA-0102,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006694,SVC-0062,DEPENDS_ON,VENDOR-0002,DISCOVERED,0.7,ACTIVE,SYNTHETIC
REL-006695,CLOUD-0275,CONNECTED_TO,INFRA-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006696,DATA-0041,REPLICATES_TO,DATA-0091,DISCOVERED,0.736,ACTIVE,SYNTHETIC
REL-006697,POL-0042,APPLIES_TO,COMP-0431,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006698,POL-0069,APPLIES_TO,SVC-0076,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006699,TEAM-0104,SUPPORTS,SVC-0291,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006700,COMP-0381,DEPENDS_ON,COMP-0232,DISCOVERED,0.899,ACTIVE,SYNTHETIC
REL-006701,COMP-0013,DEPENDS_ON,DATA-0101,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006702,SVC-0086,DEPENDS_ON,SVC-0141,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006703,SVC-0074,ROUTED_THROUGH,INFRA-0052,DISCOVERED,0.813,ACTIVE,SYNTHETIC
REL-006704,SVC-0092,AUTHENTICATES_WITH,INFRA-0061,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006705,SVC-0291,DEPENDS_ON,VENDOR-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006706,CLOUD-0211,CONNECTED_TO,INFRA-0121,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006707,DATA-0032,REPLICATES_TO,DATA-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006708,POL-0056,APPLIES_TO,COMP-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006709,POL-0037,APPLIES_TO,SVC-0071,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006710,TEAM-0009,SUPPORTS,SVC-0250,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006711,COMP-0150,DEPENDS_ON,COMP-0218,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006712,COMP-0256,DEPENDS_ON,DATA-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006713,SVC-0173,DEPENDS_ON,SVC-0213,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006714,SVC-0025,ROUTED_THROUGH,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006715,SVC-0126,AUTHENTICATES_WITH,INFRA-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006716,SVC-0020,DEPENDS_ON,VENDOR-0056,DISCOVERED,0.824,ACTIVE,SYNTHETIC
REL-006717,CLOUD-0222,CONNECTED_TO,INFRA-0109,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006718,DATA-0067,REPLICATES_TO,DATA-0009,DISCOVERED,0.888,ACTIVE,SYNTHETIC
REL-006719,POL-0052,APPLIES_TO,COMP-0418,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006720,POL-0025,APPLIES_TO,SVC-0296,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006721,TEAM-0060,SUPPORTS,SVC-0228,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006722,COMP-0251,DEPENDS_ON,COMP-0426,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006723,COMP-0070,DEPENDS_ON,DATA-0090,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006724,SVC-0248,DEPENDS_ON,SVC-0201,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006725,SVC-0214,ROUTED_THROUGH,INFRA-0106,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006726,SVC-0099,AUTHENTICATES_WITH,INFRA-0122,DISCOVERED,0.781,ACTIVE,SYNTHETIC
REL-006727,SVC-0060,DEPENDS_ON,VENDOR-0047,DISCOVERED,0.778,ACTIVE,SYNTHETIC
REL-006728,CLOUD-0222,CONNECTED_TO,INFRA-0093,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006729,DATA-0010,REPLICATES_TO,DATA-0134,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006730,POL-0057,APPLIES_TO,COMP-0343,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006731,POL-0004,APPLIES_TO,SVC-0102,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006732,TEAM-0049,SUPPORTS,SVC-0025,DISCOVERED,0.917,ACTIVE,SYNTHETIC
REL-006733,COMP-0489,DEPENDS_ON,COMP-0448,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006734,COMP-0061,DEPENDS_ON,DATA-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006735,SVC-0060,DEPENDS_ON,SVC-0224,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006736,SVC-0139,ROUTED_THROUGH,INFRA-0079,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006737,SVC-0206,AUTHENTICATES_WITH,INFRA-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006738,SVC-0204,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006739,CLOUD-0304,CONNECTED_TO,INFRA-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006740,DATA-0128,REPLICATES_TO,DATA-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006741,POL-0049,APPLIES_TO,COMP-0072,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006742,POL-0037,APPLIES_TO,SVC-0265,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006743,TEAM-0086,SUPPORTS,SVC-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006744,COMP-0492,DEPENDS_ON,COMP-0146,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006745,COMP-0242,DEPENDS_ON,DATA-0128,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006746,SVC-0192,DEPENDS_ON,SVC-0284,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006747,SVC-0178,ROUTED_THROUGH,INFRA-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006748,SVC-0167,AUTHENTICATES_WITH,INFRA-0089,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006749,SVC-0096,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006750,CLOUD-0263,CONNECTED_TO,INFRA-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006751,DATA-0129,REPLICATES_TO,DATA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006752,POL-0021,APPLIES_TO,COMP-0071,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006753,POL-0043,APPLIES_TO,SVC-0141,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006754,TEAM-0048,SUPPORTS,SVC-0139,DISCOVERED,0.779,ACTIVE,SYNTHETIC
REL-006755,COMP-0369,DEPENDS_ON,COMP-0057,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006756,COMP-0404,DEPENDS_ON,DATA-0149,DISCOVERED,0.75,ACTIVE,SYNTHETIC
REL-006757,SVC-0134,DEPENDS_ON,SVC-0234,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006758,SVC-0260,ROUTED_THROUGH,INFRA-0103,DISCOVERED,0.936,ACTIVE,SYNTHETIC
REL-006759,SVC-0292,AUTHENTICATES_WITH,INFRA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006760,SVC-0197,DEPENDS_ON,VENDOR-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006761,CLOUD-0279,CONNECTED_TO,INFRA-0070,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006762,DATA-0137,REPLICATES_TO,DATA-0114,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006763,POL-0058,APPLIES_TO,COMP-0206,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006764,POL-0005,APPLIES_TO,SVC-0224,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006765,TEAM-0031,SUPPORTS,SVC-0128,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006766,COMP-0016,DEPENDS_ON,COMP-0096,DISCOVERED,0.688,ACTIVE,SYNTHETIC
REL-006767,COMP-0073,DEPENDS_ON,DATA-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006768,SVC-0224,DEPENDS_ON,SVC-0199,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006769,SVC-0210,ROUTED_THROUGH,INFRA-0101,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006770,SVC-0206,AUTHENTICATES_WITH,INFRA-0125,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006771,SVC-0183,DEPENDS_ON,VENDOR-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006772,CLOUD-0216,CONNECTED_TO,INFRA-0112,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006773,DATA-0083,REPLICATES_TO,DATA-0125,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006774,POL-0064,APPLIES_TO,COMP-0211,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006775,TEAM-0055,SUPPORTS,SVC-0276,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006776,COMP-0154,DEPENDS_ON,COMP-0333,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006777,COMP-0086,DEPENDS_ON,DATA-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006778,SVC-0276,DEPENDS_ON,SVC-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006779,SVC-0298,ROUTED_THROUGH,INFRA-0137,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006780,SVC-0090,AUTHENTICATES_WITH,INFRA-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006781,SVC-0047,DEPENDS_ON,VENDOR-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006782,CLOUD-0240,CONNECTED_TO,INFRA-0101,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006783,DATA-0082,REPLICATES_TO,DATA-0109,DISCOVERED,0.784,ACTIVE,SYNTHETIC
REL-006784,POL-0033,APPLIES_TO,COMP-0169,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006785,POL-0019,APPLIES_TO,SVC-0184,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006786,TEAM-0111,SUPPORTS,SVC-0274,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006787,COMP-0073,DEPENDS_ON,COMP-0346,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006788,COMP-0253,DEPENDS_ON,DATA-0050,DISCOVERED,0.7,ACTIVE,SYNTHETIC
REL-006789,SVC-0143,DEPENDS_ON,SVC-0116,DISCOVERED,0.861,ACTIVE,SYNTHETIC
REL-006790,SVC-0185,ROUTED_THROUGH,INFRA-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006791,SVC-0072,AUTHENTICATES_WITH,INFRA-0139,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006792,SVC-0282,DEPENDS_ON,VENDOR-0044,DISCOVERED,0.872,ACTIVE,SYNTHETIC
REL-006793,CLOUD-0269,CONNECTED_TO,INFRA-0072,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006794,DATA-0077,REPLICATES_TO,DATA-0122,DISCOVERED,0.686,ACTIVE,SYNTHETIC
REL-006795,POL-0056,APPLIES_TO,COMP-0032,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006796,POL-0068,APPLIES_TO,SVC-0179,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006797,TEAM-0052,SUPPORTS,SVC-0210,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-006798,COMP-0336,DEPENDS_ON,COMP-0099,DISCOVERED,0.936,ACTIVE,SYNTHETIC
REL-006799,COMP-0073,DEPENDS_ON,DATA-0046,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
