relationship_id,source_entity_id,relationship_type,target_entity_id,relationship_authority,confidence,lifecycle_status,data_classification
REL-000458,SVC-0018,AUTHENTICATES_WITH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000459,SVC-0002,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000460,CLOUD-0021,CONNECTED_TO,INFRA-0008,DISCOVERED,0.729,ACTIVE,SYNTHETIC
REL-000461,DATA-0009,REPLICATES_TO,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000462,POL-0003,APPLIES_TO,COMP-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000463,POL-0002,APPLIES_TO,SVC-0011,DISCOVERED,0.703,ACTIVE,SYNTHETIC
REL-000464,TEAM-0004,SUPPORTS,SVC-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000465,COMP-0029,DEPENDS_ON,COMP-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000466,COMP-0028,DEPENDS_ON,DATA-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000467,SVC-0007,DEPENDS_ON,SVC-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000468,SVC-0009,ROUTED_THROUGH,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000469,SVC-0011,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000470,DATA-0002,REPLICATES_TO,DATA-0007,DISCOVERED,0.82,ACTIVE,SYNTHETIC
REL-000471,POL-0001,APPLIES_TO,COMP-0021,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000472,TEAM-0006,SUPPORTS,SVC-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000473,COMP-0024,DEPENDS_ON,COMP-0019,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000474,COMP-0011,DEPENDS_ON,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000475,SVC-0008,DEPENDS_ON,SVC-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000476,SVC-0010,ROUTED_THROUGH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000477,SVC-0001,AUTHENTICATES_WITH,INFRA-0004,DISCOVERED,0.817,ACTIVE,SYNTHETIC
REL-000478,SVC-0004,DEPENDS_ON,VENDOR-0002,DISCOVERED,0.776,ACTIVE,SYNTHETIC
REL-000479,CLOUD-0007,CONNECTED_TO,INFRA-0006,DISCOVERED,0.738,ACTIVE,SYNTHETIC
REL-000480,DATA-0001,REPLICATES_TO,DATA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000481,POL-0002,APPLIES_TO,SVC-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000482,TEAM-0002,SUPPORTS,SVC-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000483,COMP-0012,DEPENDS_ON,COMP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000484,COMP-0029,DEPENDS_ON,DATA-0003,DISCOVERED,0.671,ACTIVE,SYNTHETIC
REL-000485,SVC-0004,DEPENDS_ON,SVC-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000486,SVC-0017,ROUTED_THROUGH,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000487,SVC-0005,AUTHENTICATES_WITH,INFRA-0004,DISCOVERED,0.706,ACTIVE,SYNTHETIC
REL-000488,SVC-0007,DEPENDS_ON,VENDOR-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000489,POL-0003,APPLIES_TO,COMP-0005,DISCOVERED,0.764,ACTIVE,SYNTHETIC
REL-000490,POL-0003,APPLIES_TO,SVC-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000491,TEAM-0007,SUPPORTS,SVC-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000492,COMP-0021,DEPENDS_ON,COMP-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000493,COMP-0016,DEPENDS_ON,DATA-0003,DISCOVERED,0.737,ACTIVE,SYNTHETIC
REL-000494,SVC-0005,DEPENDS_ON,SVC-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000495,SVC-0004,ROUTED_THROUGH,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000496,SVC-0008,AUTHENTICATES_WITH,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000497,SVC-0003,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000498,CLOUD-0015,CONNECTED_TO,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000499,POL-0003,APPLIES_TO,COMP-0026,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000500,POL-0002,APPLIES_TO,SVC-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000501,TEAM-0003,SUPPORTS,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000502,COMP-0012,DEPENDS_ON,COMP-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000503,COMP-0030,DEPENDS_ON,DATA-0010,DISCOVERED,0.947,ACTIVE,SYNTHETIC
REL-000504,SVC-0005,ROUTED_THROUGH,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000505,SVC-0002,AUTHENTICATES_WITH,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000506,SVC-0007,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000507,CLOUD-0001,CONNECTED_TO,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000508,DATA-0005,REPLICATES_TO,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000509,POL-0003,APPLIES_TO,COMP-0003,DISCOVERED,0.923,ACTIVE,SYNTHETIC
REL-000510,TEAM-0007,SUPPORTS,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000511,COMP-0007,DEPENDS_ON,COMP-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000512,COMP-0003,DEPENDS_ON,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000513,SVC-0017,DEPENDS_ON,SVC-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000514,SVC-0007,ROUTED_THROUGH,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000515,SVC-0014,AUTHENTICATES_WITH,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000516,CLOUD-0014,CONNECTED_TO,INFRA-0008,DISCOVERED,0.905,ACTIVE,SYNTHETIC
REL-000517,DATA-0009,REPLICATES_TO,DATA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000518,TEAM-0005,SUPPORTS,SVC-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000519,COMP-0030,DEPENDS_ON,COMP-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000520,COMP-0030,DEPENDS_ON,DATA-0006,DISCOVERED,0.723,ACTIVE,SYNTHETIC
REL-000521,SVC-0001,DEPENDS_ON,SVC-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000522,SVC-0018,AUTHENTICATES_WITH,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000523,CLOUD-0003,CONNECTED_TO,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000524,DATA-0010,REPLICATES_TO,DATA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000525,TEAM-0003,SUPPORTS,SVC-0011,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000526,COMP-0017,DEPENDS_ON,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000527,SVC-0018,DEPENDS_ON,SVC-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000528,SVC-0006,ROUTED_THROUGH,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000529,SVC-0013,AUTHENTICATES_WITH,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000530,SVC-0008,DEPENDS_ON,VENDOR-0004,DISCOVERED,0.852,ACTIVE,SYNTHETIC
REL-000531,CLOUD-0005,CONNECTED_TO,INFRA-0001,DISCOVERED,0.711,ACTIVE,SYNTHETIC
REL-000532,POL-0004,APPLIES_TO,COMP-0004,DISCOVERED,0.816,ACTIVE,SYNTHETIC
REL-000533,TEAM-0007,SUPPORTS,SVC-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000534,SVC-0017,DEPENDS_ON,SVC-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000535,SVC-0013,ROUTED_THROUGH,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000536,SVC-0012,AUTHENTICATES_WITH,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000537,SVC-0017,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000538,CLOUD-0009,CONNECTED_TO,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000539,DATA-0008,REPLICATES_TO,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000540,POL-0004,APPLIES_TO,COMP-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000541,POL-0004,APPLIES_TO,SVC-0006,DISCOVERED,0.86,ACTIVE,SYNTHETIC
REL-000542,COMP-0006,DEPENDS_ON,COMP-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000543,COMP-0010,DEPENDS_ON,DATA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000544,SVC-0015,DEPENDS_ON,SVC-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000545,SVC-0008,AUTHENTICATES_WITH,INFRA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000546,SVC-0009,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000547,CLOUD-0016,CONNECTED_TO,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000548,POL-0002,APPLIES_TO,COMP-0010,DISCOVERED,0.7,ACTIVE,SYNTHETIC
REL-000549,POL-0004,APPLIES_TO,SVC-0001,DISCOVERED,0.664,ACTIVE,SYNTHETIC
REL-000550,COMP-0003,DEPENDS_ON,COMP-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000551,COMP-0006,DEPENDS_ON,DATA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000552,SVC-0008,DEPENDS_ON,SVC-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000553,SVC-0008,ROUTED_THROUGH,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000554,SVC-0017,AUTHENTICATES_WITH,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000555,SVC-0014,DEPENDS_ON,VENDOR-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000556,DATA-0002,REPLICATES_TO,DATA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000557,POL-0004,APPLIES_TO,COMP-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000558,POL-0002,APPLIES_TO,SVC-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000559,TEAM-0001,SUPPORTS,SVC-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000560,COMP-0025,DEPENDS_ON,COMP-0029,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000561,COMP-0022,DEPENDS_ON,DATA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000562,SVC-0006,ROUTED_THROUGH,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000563,SVC-0010,AUTHENTICATES_WITH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000564,SVC-0009,DEPENDS_ON,VENDOR-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000565,CLOUD-0002,CONNECTED_TO,INFRA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000566,POL-0004,APPLIES_TO,COMP-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000567,POL-0002,APPLIES_TO,SVC-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000568,TEAM-0004,SUPPORTS,SVC-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000569,COMP-0025,DEPENDS_ON,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000570,SVC-0001,DEPENDS_ON,SVC-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000571,SVC-0006,AUTHENTICATES_WITH,INFRA-0001,DISCOVERED,0.79,ACTIVE,SYNTHETIC
REL-000572,DATA-0003,REPLICATES_TO,DATA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000573,POL-0004,APPLIES_TO,COMP-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000574,TEAM-0007,SUPPORTS,SVC-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000575,COMP-0005,DEPENDS_ON,COMP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000576,COMP-0023,DEPENDS_ON,DATA-0006,DISCOVERED,0.702,ACTIVE,SYNTHETIC
REL-000577,SVC-0018,DEPENDS_ON,SVC-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000578,SVC-0002,ROUTED_THROUGH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000579,SVC-0007,AUTHENTICATES_WITH,INFRA-0003,DISCOVERED,0.896,ACTIVE,SYNTHETIC
REL-000580,CLOUD-0007,CONNECTED_TO,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000581,DATA-0008,REPLICATES_TO,DATA-0004,DISCOVERED,0.732,ACTIVE,SYNTHETIC
REL-000582,POL-0002,APPLIES_TO,COMP-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000583,TEAM-0007,SUPPORTS,SVC-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000584,COMP-0016,DEPENDS_ON,COMP-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000585,COMP-0008,DEPENDS_ON,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000586,SVC-0003,DEPENDS_ON,SVC-0008,DISCOVERED,0.846,ACTIVE,SYNTHETIC
REL-000587,SVC-0001,AUTHENTICATES_WITH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000588,CLOUD-0005,CONNECTED_TO,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000589,POL-0004,APPLIES_TO,COMP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000590,POL-0004,APPLIES_TO,SVC-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000591,TEAM-0005,SUPPORTS,SVC-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000592,COMP-0010,DEPENDS_ON,COMP-0011,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000593,COMP-0013,DEPENDS_ON,DATA-0010,DISCOVERED,0.671,ACTIVE,SYNTHETIC
REL-000594,SVC-0007,DEPENDS_ON,SVC-0002,DISCOVERED,0.872,ACTIVE,SYNTHETIC
REL-000595,SVC-0014,AUTHENTICATES_WITH,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000596,SVC-0001,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000597,POL-0004,APPLIES_TO,SVC-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000598,COMP-0018,DEPENDS_ON,COMP-0026,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000599,COMP-0001,DEPENDS_ON,DATA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000600,SVC-0015,AUTHENTICATES_WITH,INFRA-0003,DISCOVERED,0.934,ACTIVE,SYNTHETIC
REL-000601,SVC-0005,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000602,CLOUD-0002,CONNECTED_TO,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000603,POL-0001,APPLIES_TO,COMP-0028,DISCOVERED,0.678,ACTIVE,SYNTHETIC
REL-000604,TEAM-0003,SUPPORTS,SVC-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000605,COMP-0002,DEPENDS_ON,COMP-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000606,COMP-0021,DEPENDS_ON,DATA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000607,SVC-0011,ROUTED_THROUGH,INFRA-0002,DISCOVERED,0.732,ACTIVE,SYNTHETIC
REL-000608,SVC-0013,DEPENDS_ON,VENDOR-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000609,CLOUD-0015,CONNECTED_TO,INFRA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000610,DATA-0009,REPLICATES_TO,DATA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000611,POL-0001,APPLIES_TO,COMP-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000612,TEAM-0003,SUPPORTS,SVC-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000613,COMP-0006,DEPENDS_ON,COMP-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000614,SVC-0010,DEPENDS_ON,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000615,SVC-0003,AUTHENTICATES_WITH,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000616,CLOUD-0005,CONNECTED_TO,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000617,DATA-0009,REPLICATES_TO,DATA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000618,POL-0004,APPLIES_TO,COMP-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000619,POL-0002,APPLIES_TO,SVC-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000620,TEAM-0001,SUPPORTS,SVC-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000621,COMP-0029,DEPENDS_ON,COMP-0021,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000622,COMP-0028,DEPENDS_ON,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000623,SVC-0017,ROUTED_THROUGH,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000624,CLOUD-0002,CONNECTED_TO,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000625,POL-0004,APPLIES_TO,SVC-0015,DISCOVERED,0.737,ACTIVE,SYNTHETIC
REL-000626,TEAM-0003,SUPPORTS,SVC-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000627,COMP-0021,DEPENDS_ON,COMP-0002,DISCOVERED,0.882,ACTIVE,SYNTHETIC
REL-000628,COMP-0016,DEPENDS_ON,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000629,SVC-0006,DEPENDS_ON,SVC-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000630,SVC-0016,ROUTED_THROUGH,INFRA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000631,CLOUD-0018,CONNECTED_TO,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000632,DATA-0010,REPLICATES_TO,DATA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000633,POL-0003,APPLIES_TO,COMP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000634,TEAM-0006,SUPPORTS,SVC-0014,DISCOVERED,0.659,ACTIVE,SYNTHETIC
REL-000635,COMP-0003,DEPENDS_ON,COMP-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000636,COMP-0020,DEPENDS_ON,DATA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000637,DATA-0009,REPLICATES_TO,DATA-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000638,POL-0003,APPLIES_TO,COMP-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000639,POL-0003,APPLIES_TO,SVC-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000640,TEAM-0007,SUPPORTS,SVC-0016,DISCOVERED,0.786,ACTIVE,SYNTHETIC
REL-000641,COMP-0020,DEPENDS_ON,COMP-0005,DISCOVERED,0.867,ACTIVE,SYNTHETIC
REL-000642,COMP-0002,DEPENDS_ON,DATA-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000643,SVC-0006,DEPENDS_ON,SVC-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000644,SVC-0010,ROUTED_THROUGH,INFRA-0004,DISCOVERED,0.752,ACTIVE,SYNTHETIC
REL-000645,POL-0002,APPLIES_TO,COMP-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000646,COMP-0017,DEPENDS_ON,COMP-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000647,COMP-0024,DEPENDS_ON,DATA-0007,DISCOVERED,0.91,ACTIVE,SYNTHETIC
REL-000648,SVC-0014,DEPENDS_ON,SVC-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000649,SVC-0007,AUTHENTICATES_WITH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000650,CLOUD-0016,CONNECTED_TO,INFRA-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000651,POL-0002,APPLIES_TO,COMP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000652,POL-0003,APPLIES_TO,SVC-0014,DISCOVERED,0.823,ACTIVE,SYNTHETIC
REL-000653,SVC-0015,ROUTED_THROUGH,INFRA-0006,DISCOVERED,0.905,ACTIVE,SYNTHETIC
REL-000654,SVC-0014,AUTHENTICATES_WITH,INFRA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000655,CLOUD-0021,CONNECTED_TO,INFRA-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000656,DATA-0004,REPLICATES_TO,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000657,POL-0004,APPLIES_TO,COMP-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000658,POL-0001,APPLIES_TO,SVC-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000659,TEAM-0003,SUPPORTS,SVC-0018,DISCOVERED,0.923,ACTIVE,SYNTHETIC
REL-000660,COMP-0019,DEPENDS_ON,COMP-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000661,COMP-0027,DEPENDS_ON,DATA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000662,SVC-0010,DEPENDS_ON,SVC-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000663,SVC-0018,ROUTED_THROUGH,INFRA-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000664,SVC-0006,AUTHENTICATES_WITH,INFRA-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000665,CLOUD-0007,CONNECTED_TO,INFRA-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000666,DATA-0006,REPLICATES_TO,DATA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000667,POL-0002,APPLIES_TO,COMP-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000668,TEAM-0002,SUPPORTS,SVC-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000669,COMP-0017,DEPENDS_ON,COMP-0026,DISCOVERED,0.779,ACTIVE,SYNTHETIC
REL-000670,COMP-0012,DEPENDS_ON,DATA-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000671,SVC-0015,DEPENDS_ON,SVC-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000672,SVC-0014,AUTHENTICATES_WITH,INFRA-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000673,TEAM-0004,SUPPORTS,SVC-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000674,COMP-0008,DEPENDS_ON,COMP-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000675,COMP-0026,DEPENDS_ON,DATA-0001,DISCOVERED,0.845,ACTIVE,SYNTHETIC
REL-000676,SVC-0011,DEPENDS_ON,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000677,DATA-0008,REPLICATES_TO,DATA-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000678,POL-0004,APPLIES_TO,SVC-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000679,TEAM-0001,SUPPORTS,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000680,COMP-0029,DEPENDS_ON,DATA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000681,SVC-0004,DEPENDS_ON,SVC-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000682,SVC-0014,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000683,POL-0001,APPLIES_TO,SVC-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000684,SVC-0006,AUTHENTICATES_WITH,INFRA-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000685,SVC-0016,DEPENDS_ON,VENDOR-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
