incident_id,episode_id,observation_id,entity_id,entity_type,opened_at,region,business_unit,severity,symptom_category,onset_shape,blast_radius_band,support_team_id,recent_change_present,vendor_status_at_onset,short_description,state,data_classification
INC-000402,EP-000402,OBS-000402,SVC-0001,APPLICATION_SERVICE,2024-01-05T18:06:00+00:00,AP-SOUTH,Manufacturing,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000403,EP-000403,OBS-000403,SVC-0002,APPLICATION_SERVICE,2024-01-05T18:23:00+00:00,LATAM,Security,LOW,service degradation,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000404,EP-000404,OBS-000404,SVC-0001,APPLICATION_SERVICE,2024-01-05T18:40:00+00:00,AP-SOUTH,Manufacturing,LOW,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000405,EP-000405,OBS-000405,SVC-0002,APPLICATION_SERVICE,2024-01-05T18:57:00+00:00,LATAM,Security,MEDIUM,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000406,EP-000406,OBS-000406,SVC-0001,APPLICATION_SERVICE,2024-01-05T19:14:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000407,EP-000407,OBS-000407,SVC-0002,APPLICATION_SERVICE,2024-01-05T19:31:00+00:00,LATAM,Security,LOW,queue delay,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000408,EP-000408,OBS-000408,SVC-0001,APPLICATION_SERVICE,2024-01-05T19:48:00+00:00,AP-SOUTH,Manufacturing,HIGH,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000409,EP-000409,OBS-000409,SVC-0002,APPLICATION_SERVICE,2024-01-05T20:05:00+00:00,LATAM,Security,HIGH,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000410,EP-000410,OBS-000410,SVC-0001,APPLICATION_SERVICE,2024-01-05T20:22:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000411,EP-000411,OBS-000411,SVC-0002,APPLICATION_SERVICE,2024-01-05T20:39:00+00:00,LATAM,Security,MEDIUM,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000412,EP-000412,OBS-000412,SVC-0001,APPLICATION_SERVICE,2024-01-05T20:56:00+00:00,AP-SOUTH,Manufacturing,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000413,EP-000413,OBS-000413,SVC-0002,APPLICATION_SERVICE,2024-01-05T21:13:00+00:00,LATAM,Security,MEDIUM,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000414,EP-000414,OBS-000414,SVC-0001,APPLICATION_SERVICE,2024-01-05T21:30:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000415,EP-000415,OBS-000415,SVC-0002,APPLICATION_SERVICE,2024-01-05T21:47:00+00:00,LATAM,Security,LOW,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000416,EP-000416,OBS-000416,SVC-0001,APPLICATION_SERVICE,2024-01-05T22:04:00+00:00,AP-SOUTH,Manufacturing,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000417,EP-000417,OBS-000417,SVC-0002,APPLICATION_SERVICE,2024-01-05T22:21:00+00:00,LATAM,Security,LOW,connection failure,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000418,EP-000418,OBS-000418,SVC-0001,APPLICATION_SERVICE,2024-01-05T22:38:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,BURST,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000419,EP-000419,OBS-000419,SVC-0002,APPLICATION_SERVICE,2024-01-05T22:55:00+00:00,LATAM,Security,LOW,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000420,EP-000420,OBS-000420,SVC-0001,APPLICATION_SERVICE,2024-01-05T23:12:00+00:00,AP-SOUTH,Manufacturing,HIGH,authentication failure,BURST,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000421,EP-000421,OBS-000421,SVC-0002,APPLICATION_SERVICE,2024-01-05T23:29:00+00:00,LATAM,Security,MEDIUM,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000422,EP-000422,OBS-000422,SVC-0001,APPLICATION_SERVICE,2024-01-05T23:46:00+00:00,AP-SOUTH,Manufacturing,HIGH,connection failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000423,EP-000423,OBS-000423,SVC-0002,APPLICATION_SERVICE,2024-01-06T00:03:00+00:00,LATAM,Security,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000424,EP-000424,OBS-000424,SVC-0001,APPLICATION_SERVICE,2024-01-06T00:20:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,request timeout,BURST,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000425,EP-000425,OBS-000425,SVC-0002,APPLICATION_SERVICE,2024-01-06T00:37:00+00:00,LATAM,Security,MEDIUM,authentication failure,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000426,EP-000426,OBS-000426,SVC-0001,APPLICATION_SERVICE,2024-01-06T00:54:00+00:00,AP-SOUTH,Manufacturing,HIGH,transaction failure,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000427,EP-000427,OBS-000427,SVC-0002,APPLICATION_SERVICE,2024-01-06T01:11:00+00:00,LATAM,Security,LOW,service degradation,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000428,EP-000428,OBS-000428,SVC-0001,APPLICATION_SERVICE,2024-01-06T01:28:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000429,EP-000429,OBS-000429,SVC-0002,APPLICATION_SERVICE,2024-01-06T01:45:00+00:00,LATAM,Security,LOW,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000430,EP-000430,OBS-000430,SVC-0001,APPLICATION_SERVICE,2024-01-06T02:02:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,authentication failure,STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000431,EP-000431,OBS-000431,SVC-0002,APPLICATION_SERVICE,2024-01-06T02:19:00+00:00,LATAM,Security,LOW,transaction failure,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000432,EP-000432,OBS-000432,SVC-0001,APPLICATION_SERVICE,2024-01-06T02:36:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000433,EP-000433,OBS-000433,SVC-0002,APPLICATION_SERVICE,2024-01-06T02:53:00+00:00,LATAM,Security,HIGH,connection failure,STEP,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000434,EP-000434,OBS-000434,SVC-0001,APPLICATION_SERVICE,2024-01-06T03:10:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000435,EP-000435,OBS-000435,SVC-0002,APPLICATION_SERVICE,2024-01-06T03:27:00+00:00,LATAM,Security,LOW,transaction failure,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000436,EP-000436,OBS-000436,SVC-0001,APPLICATION_SERVICE,2024-01-06T03:44:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000437,EP-000437,OBS-000437,SVC-0002,APPLICATION_SERVICE,2024-01-06T04:01:00+00:00,LATAM,Security,CRITICAL,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000438,EP-000438,OBS-000438,SVC-0001,APPLICATION_SERVICE,2024-01-06T04:18:00+00:00,AP-SOUTH,Manufacturing,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000439,EP-000439,OBS-000439,SVC-0002,APPLICATION_SERVICE,2024-01-06T04:35:00+00:00,LATAM,Security,LOW,latency increase,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000440,EP-000440,OBS-000440,SVC-0001,APPLICATION_SERVICE,2024-01-06T04:52:00+00:00,AP-SOUTH,Manufacturing,LOW,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000441,EP-000441,OBS-000441,SVC-0002,APPLICATION_SERVICE,2024-01-06T05:09:00+00:00,LATAM,Security,MEDIUM,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000442,EP-000442,OBS-000442,SVC-0001,APPLICATION_SERVICE,2024-01-06T05:26:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000443,EP-000443,OBS-000443,SVC-0002,APPLICATION_SERVICE,2024-01-06T05:43:00+00:00,LATAM,Security,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000444,EP-000444,OBS-000444,SVC-0001,APPLICATION_SERVICE,2024-01-06T06:00:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000445,EP-000445,OBS-000445,SVC-0002,APPLICATION_SERVICE,2024-01-06T06:17:00+00:00,LATAM,Security,MEDIUM,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000446,EP-000446,OBS-000446,SVC-0001,APPLICATION_SERVICE,2024-01-06T06:34:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000447,EP-000447,OBS-000447,SVC-0002,APPLICATION_SERVICE,2024-01-06T06:51:00+00:00,LATAM,Security,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000448,EP-000448,OBS-000448,SVC-0001,APPLICATION_SERVICE,2024-01-06T07:08:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000449,EP-000449,OBS-000449,SVC-0002,APPLICATION_SERVICE,2024-01-06T07:25:00+00:00,LATAM,Security,HIGH,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000450,EP-000450,OBS-000450,SVC-0001,APPLICATION_SERVICE,2024-01-06T07:42:00+00:00,AP-SOUTH,Manufacturing,HIGH,connection failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000451,EP-000451,OBS-000451,SVC-0002,APPLICATION_SERVICE,2024-01-06T07:59:00+00:00,LATAM,Security,MEDIUM,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000452,EP-000452,OBS-000452,SVC-0001,APPLICATION_SERVICE,2024-01-06T08:16:00+00:00,AP-SOUTH,Manufacturing,LOW,latency increase,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000453,EP-000453,OBS-000453,SVC-0002,APPLICATION_SERVICE,2024-01-06T08:33:00+00:00,LATAM,Security,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000454,EP-000454,OBS-000454,SVC-0001,APPLICATION_SERVICE,2024-01-06T08:50:00+00:00,AP-SOUTH,Manufacturing,HIGH,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000455,EP-000455,OBS-000455,SVC-0002,APPLICATION_SERVICE,2024-01-06T09:07:00+00:00,LATAM,Security,MEDIUM,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000456,EP-000456,OBS-000456,SVC-0001,APPLICATION_SERVICE,2024-01-06T09:24:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,connection failure,STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000457,EP-000457,OBS-000457,SVC-0002,APPLICATION_SERVICE,2024-01-06T09:41:00+00:00,LATAM,Security,MEDIUM,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000458,EP-000458,OBS-000458,SVC-0001,APPLICATION_SERVICE,2024-01-06T09:58:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000459,EP-000459,OBS-000459,SVC-0002,APPLICATION_SERVICE,2024-01-06T10:15:00+00:00,LATAM,Security,LOW,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000460,EP-000460,OBS-000460,SVC-0001,APPLICATION_SERVICE,2024-01-06T10:32:00+00:00,AP-SOUTH,Manufacturing,LOW,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000461,EP-000461,OBS-000461,SVC-0002,APPLICATION_SERVICE,2024-01-06T10:49:00+00:00,LATAM,Security,MEDIUM,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000462,EP-000462,OBS-000462,SVC-0001,APPLICATION_SERVICE,2024-01-06T11:06:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000463,EP-000463,OBS-000463,SVC-0002,APPLICATION_SERVICE,2024-01-06T11:23:00+00:00,LATAM,Security,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000464,EP-000464,OBS-000464,SVC-0001,APPLICATION_SERVICE,2024-01-06T11:40:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,transaction failure,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000465,EP-000465,OBS-000465,SVC-0002,APPLICATION_SERVICE,2024-01-06T11:57:00+00:00,LATAM,Security,CRITICAL,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000466,EP-000466,OBS-000466,SVC-0001,APPLICATION_SERVICE,2024-01-06T12:14:00+00:00,AP-SOUTH,Manufacturing,LOW,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000467,EP-000467,OBS-000467,SVC-0002,APPLICATION_SERVICE,2024-01-06T12:31:00+00:00,LATAM,Security,HIGH,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000468,EP-000468,OBS-000468,SVC-0001,APPLICATION_SERVICE,2024-01-06T12:48:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,connection failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000469,EP-000469,OBS-000469,SVC-0002,APPLICATION_SERVICE,2024-01-06T13:05:00+00:00,LATAM,Security,MEDIUM,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000470,EP-000470,OBS-000470,SVC-0001,APPLICATION_SERVICE,2024-01-06T13:22:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000471,EP-000471,OBS-000471,SVC-0002,APPLICATION_SERVICE,2024-01-06T13:39:00+00:00,LATAM,Security,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000472,EP-000472,OBS-000472,SVC-0001,APPLICATION_SERVICE,2024-01-06T13:56:00+00:00,AP-SOUTH,Manufacturing,HIGH,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000473,EP-000473,OBS-000473,SVC-0002,APPLICATION_SERVICE,2024-01-06T14:13:00+00:00,LATAM,Security,LOW,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000474,EP-000474,OBS-000474,SVC-0001,APPLICATION_SERVICE,2024-01-06T14:30:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000475,EP-000475,OBS-000475,SVC-0002,APPLICATION_SERVICE,2024-01-06T14:47:00+00:00,LATAM,Security,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000476,EP-000476,OBS-000476,SVC-0001,APPLICATION_SERVICE,2024-01-06T15:04:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000477,EP-000477,OBS-000477,SVC-0002,APPLICATION_SERVICE,2024-01-06T15:21:00+00:00,LATAM,Security,HIGH,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000478,EP-000478,OBS-000478,SVC-0001,APPLICATION_SERVICE,2024-01-06T15:38:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000479,EP-000479,OBS-000479,SVC-0002,APPLICATION_SERVICE,2024-01-06T15:55:00+00:00,LATAM,Security,LOW,transaction failure,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000480,EP-000480,OBS-000480,SVC-0001,APPLICATION_SERVICE,2024-01-06T16:12:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000481,EP-000481,OBS-000481,SVC-0002,APPLICATION_SERVICE,2024-01-06T16:29:00+00:00,LATAM,Security,HIGH,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000482,EP-000482,OBS-000482,SVC-0001,APPLICATION_SERVICE,2024-01-06T16:46:00+00:00,AP-SOUTH,Manufacturing,HIGH,authentication failure,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000483,EP-000483,OBS-000483,SVC-0002,APPLICATION_SERVICE,2024-01-06T17:03:00+00:00,LATAM,Security,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000484,EP-000484,OBS-000484,SVC-0001,APPLICATION_SERVICE,2024-01-06T17:20:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000485,EP-000485,OBS-000485,SVC-0002,APPLICATION_SERVICE,2024-01-06T17:37:00+00:00,LATAM,Security,HIGH,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000486,EP-000486,OBS-000486,SVC-0001,APPLICATION_SERVICE,2024-01-06T17:54:00+00:00,AP-SOUTH,Manufacturing,HIGH,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000487,EP-000487,OBS-000487,SVC-0002,APPLICATION_SERVICE,2024-01-06T18:11:00+00:00,LATAM,Security,MEDIUM,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000488,EP-000488,OBS-000488,SVC-0001,APPLICATION_SERVICE,2024-01-06T18:28:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,authentication failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000489,EP-000489,OBS-000489,SVC-0002,APPLICATION_SERVICE,2024-01-06T18:45:00+00:00,LATAM,Security,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000490,EP-000490,OBS-000490,SVC-0001,APPLICATION_SERVICE,2024-01-06T19:02:00+00:00,AP-SOUTH,Manufacturing,LOW,authentication failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000491,EP-000491,OBS-000491,SVC-0002,APPLICATION_SERVICE,2024-01-06T19:19:00+00:00,LATAM,Security,CRITICAL,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000492,EP-000492,OBS-000492,SVC-0001,APPLICATION_SERVICE,2024-01-06T19:36:00+00:00,AP-SOUTH,Manufacturing,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000493,EP-000493,OBS-000493,SVC-0002,APPLICATION_SERVICE,2024-01-06T19:53:00+00:00,LATAM,Security,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
