observation_id,episode_id,entity_id,metric_id,breach_direction,observed_at,severity,value_band,data_classification
OBS-000399,EP-000399,SVC-0002,connection_failure_rate,UP,2024-01-05T17:06:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000400,EP-000400,SVC-0001,request_timeout_rate,UP,2024-01-05T17:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000401,EP-000401,SVC-0002,authentication_failure_rate,UP,2024-01-05T17:40:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000402,EP-000402,SVC-0001,request_timeout_rate,UP,2024-01-05T17:57:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000403,EP-000403,SVC-0002,service_error_rate,UP,2024-01-05T18:14:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000404,EP-000404,SVC-0001,authentication_failure_rate,UP,2024-01-05T18:31:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000405,EP-000405,SVC-0002,request_timeout_rate,UP,2024-01-05T18:48:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000406,EP-000406,SVC-0001,authentication_failure_rate,UP,2024-01-05T19:05:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000407,EP-000407,SVC-0002,queue_depth,UP,2024-01-05T19:22:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000408,EP-000408,SVC-0001,connection_failure_rate,UP,2024-01-05T19:39:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000409,EP-000409,SVC-0002,request_latency_ms,UP,2024-01-05T19:56:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000410,EP-000410,SVC-0001,queue_depth,UP,2024-01-05T20:13:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000411,EP-000411,SVC-0002,connection_failure_rate,UP,2024-01-05T20:30:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000412,EP-000412,SVC-0001,request_timeout_rate,UP,2024-01-05T20:47:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000413,EP-000413,SVC-0002,request_timeout_rate,UP,2024-01-05T21:04:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000414,EP-000414,SVC-0001,service_error_rate,UP,2024-01-05T21:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000415,EP-000415,SVC-0002,request_timeout_rate,UP,2024-01-05T21:38:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000416,EP-000416,SVC-0001,request_timeout_rate,UP,2024-01-05T21:55:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000417,EP-000417,SVC-0002,connection_failure_rate,UP,2024-01-05T22:12:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000418,EP-000418,SVC-0001,queue_depth,UP,2024-01-05T22:29:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000419,EP-000419,SVC-0002,queue_depth,UP,2024-01-05T22:46:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000420,EP-000420,SVC-0001,authentication_failure_rate,UP,2024-01-05T23:03:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000421,EP-000421,SVC-0002,transaction_failure_rate,UP,2024-01-05T23:20:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000422,EP-000422,SVC-0001,connection_failure_rate,UP,2024-01-05T23:37:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000423,EP-000423,SVC-0002,transaction_failure_rate,UP,2024-01-05T23:54:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000424,EP-000424,SVC-0001,request_timeout_rate,UP,2024-01-06T00:11:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000425,EP-000425,SVC-0002,authentication_failure_rate,UP,2024-01-06T00:28:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000426,EP-000426,SVC-0001,transaction_failure_rate,UP,2024-01-06T00:45:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000427,EP-000427,SVC-0002,service_error_rate,UP,2024-01-06T01:02:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000428,EP-000428,SVC-0001,queue_depth,UP,2024-01-06T01:19:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000429,EP-000429,SVC-0002,service_error_rate,UP,2024-01-06T01:36:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000430,EP-000430,SVC-0001,authentication_failure_rate,UP,2024-01-06T01:53:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000431,EP-000431,SVC-0002,transaction_failure_rate,UP,2024-01-06T02:10:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000432,EP-000432,SVC-0001,transaction_failure_rate,UP,2024-01-06T02:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000433,EP-000433,SVC-0002,connection_failure_rate,UP,2024-01-06T02:44:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000434,EP-000434,SVC-0001,request_timeout_rate,UP,2024-01-06T03:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000435,EP-000435,SVC-0002,transaction_failure_rate,UP,2024-01-06T03:18:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000436,EP-000436,SVC-0001,request_timeout_rate,UP,2024-01-06T03:35:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000437,EP-000437,SVC-0002,authentication_failure_rate,UP,2024-01-06T03:52:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000438,EP-000438,SVC-0001,request_latency_ms,UP,2024-01-06T04:09:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000439,EP-000439,SVC-0002,request_latency_ms,UP,2024-01-06T04:26:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000440,EP-000440,SVC-0001,queue_depth,UP,2024-01-06T04:43:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000441,EP-000441,SVC-0002,authentication_failure_rate,UP,2024-01-06T05:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000442,EP-000442,SVC-0001,request_latency_ms,UP,2024-01-06T05:17:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000443,EP-000443,SVC-0002,connection_failure_rate,UP,2024-01-06T05:34:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000444,EP-000444,SVC-0001,queue_depth,UP,2024-01-06T05:51:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000445,EP-000445,SVC-0002,service_error_rate,UP,2024-01-06T06:08:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000446,EP-000446,SVC-0001,queue_depth,UP,2024-01-06T06:25:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000447,EP-000447,SVC-0002,connection_failure_rate,UP,2024-01-06T06:42:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000448,EP-000448,SVC-0001,service_error_rate,UP,2024-01-06T06:59:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000449,EP-000449,SVC-0002,transaction_failure_rate,UP,2024-01-06T07:16:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000450,EP-000450,SVC-0001,connection_failure_rate,UP,2024-01-06T07:33:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000451,EP-000451,SVC-0002,connection_failure_rate,UP,2024-01-06T07:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000452,EP-000452,SVC-0001,request_latency_ms,UP,2024-01-06T08:07:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000453,EP-000453,SVC-0002,queue_depth,UP,2024-01-06T08:24:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000454,EP-000454,SVC-0001,authentication_failure_rate,UP,2024-01-06T08:41:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000455,EP-000455,SVC-0002,connection_failure_rate,UP,2024-01-06T08:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000456,EP-000456,SVC-0001,connection_failure_rate,UP,2024-01-06T09:15:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000457,EP-000457,SVC-0002,connection_failure_rate,UP,2024-01-06T09:32:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000458,EP-000458,SVC-0001,connection_failure_rate,UP,2024-01-06T09:49:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000459,EP-000459,SVC-0002,request_latency_ms,UP,2024-01-06T10:06:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000460,EP-000460,SVC-0001,request_timeout_rate,UP,2024-01-06T10:23:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000461,EP-000461,SVC-0002,authentication_failure_rate,UP,2024-01-06T10:40:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000462,EP-000462,SVC-0001,request_latency_ms,UP,2024-01-06T10:57:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000463,EP-000463,SVC-0002,request_timeout_rate,UP,2024-01-06T11:14:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000464,EP-000464,SVC-0001,transaction_failure_rate,UP,2024-01-06T11:31:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000465,EP-000465,SVC-0002,request_timeout_rate,UP,2024-01-06T11:48:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000466,EP-000466,SVC-0001,transaction_failure_rate,UP,2024-01-06T12:05:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000467,EP-000467,SVC-0002,authentication_failure_rate,UP,2024-01-06T12:22:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000468,EP-000468,SVC-0001,connection_failure_rate,UP,2024-01-06T12:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000469,EP-000469,SVC-0002,connection_failure_rate,UP,2024-01-06T12:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000470,EP-000470,SVC-0001,queue_depth,UP,2024-01-06T13:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000471,EP-000471,SVC-0002,service_error_rate,UP,2024-01-06T13:30:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000472,EP-000472,SVC-0001,transaction_failure_rate,UP,2024-01-06T13:47:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000473,EP-000473,SVC-0002,service_error_rate,UP,2024-01-06T14:04:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000474,EP-000474,SVC-0001,service_error_rate,UP,2024-01-06T14:21:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000475,EP-000475,SVC-0002,queue_depth,UP,2024-01-06T14:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000476,EP-000476,SVC-0001,queue_depth,UP,2024-01-06T14:55:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000477,EP-000477,SVC-0002,connection_failure_rate,UP,2024-01-06T15:12:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000478,EP-000478,SVC-0001,connection_failure_rate,UP,2024-01-06T15:29:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000479,EP-000479,SVC-0002,transaction_failure_rate,UP,2024-01-06T15:46:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000480,EP-000480,SVC-0001,queue_depth,UP,2024-01-06T16:03:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000481,EP-000481,SVC-0002,connection_failure_rate,UP,2024-01-06T16:20:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000482,EP-000482,SVC-0001,authentication_failure_rate,UP,2024-01-06T16:37:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000483,EP-000483,SVC-0002,request_latency_ms,UP,2024-01-06T16:54:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000484,EP-000484,SVC-0001,transaction_failure_rate,UP,2024-01-06T17:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000485,EP-000485,SVC-0002,authentication_failure_rate,UP,2024-01-06T17:28:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000486,EP-000486,SVC-0001,authentication_failure_rate,UP,2024-01-06T17:45:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000487,EP-000487,SVC-0002,request_timeout_rate,UP,2024-01-06T18:02:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000488,EP-000488,SVC-0001,authentication_failure_rate,UP,2024-01-06T18:19:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000489,EP-000489,SVC-0002,request_timeout_rate,UP,2024-01-06T18:36:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000490,EP-000490,SVC-0001,authentication_failure_rate,UP,2024-01-06T18:53:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000491,EP-000491,SVC-0002,queue_depth,UP,2024-01-06T19:10:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000492,EP-000492,SVC-0001,service_error_rate,UP,2024-01-06T19:27:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000493,EP-000493,SVC-0002,service_error_rate,UP,2024-01-06T19:44:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000494,EP-000494,SVC-0001,service_error_rate,UP,2024-01-06T20:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000495,EP-000495,SVC-0002,request_latency_ms,UP,2024-01-06T20:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000496,EP-000496,SVC-0001,service_error_rate,UP,2024-01-06T20:35:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000497,EP-000497,SVC-0002,request_latency_ms,UP,2024-01-06T20:52:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000498,EP-000498,SVC-0003,request_latency_ms,UP,2024-01-06T21:09:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000499,EP-000499,SVC-0010,request_latency_ms,UP,2024-01-06T21:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000500,EP-000500,SVC-0017,transaction_failure_rate,UP,2024-01-06T21:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000501,EP-000501,SVC-0006,authentication_failure_rate,UP,2024-01-06T22:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000502,EP-000502,SVC-0001,queue_depth,UP,2024-01-06T22:17:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000503,EP-000503,SVC-0008,service_error_rate,UP,2024-01-06T22:34:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000504,EP-000504,SVC-0015,transaction_failure_rate,UP,2024-01-06T22:51:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000505,EP-000505,SVC-0004,request_latency_ms,UP,2024-01-06T23:08:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000506,EP-000506,SVC-0011,connection_failure_rate,UP,2024-01-06T23:25:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000507,EP-000507,SVC-0006,transaction_failure_rate,UP,2024-01-06T23:42:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000508,EP-000508,SVC-0013,request_timeout_rate,UP,2024-01-06T23:59:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000509,EP-000509,SVC-0002,transaction_failure_rate,UP,2024-01-07T00:16:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000510,EP-000510,SVC-0009,request_latency_ms,UP,2024-01-07T00:33:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000511,EP-000511,SVC-0004,request_latency_ms,UP,2024-01-07T00:50:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000512,EP-000512,SVC-0011,connection_failure_rate,UP,2024-01-07T01:07:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000513,EP-000513,SVC-0018,connection_failure_rate,UP,2024-01-07T01:24:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000514,EP-000514,SVC-0007,authentication_failure_rate,UP,2024-01-07T01:41:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000515,EP-000515,SVC-0002,request_timeout_rate,UP,2024-01-07T01:58:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000516,EP-000516,SVC-0009,request_latency_ms,UP,2024-01-07T02:15:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000517,EP-000517,SVC-0016,queue_depth,UP,2024-01-07T02:32:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000518,EP-000518,SVC-0005,connection_failure_rate,UP,2024-01-07T02:49:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000519,EP-000519,SVC-0012,request_timeout_rate,UP,2024-01-07T03:06:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000520,EP-000520,SVC-0007,connection_failure_rate,UP,2024-01-07T03:23:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000521,EP-000521,SVC-0014,transaction_failure_rate,UP,2024-01-07T03:40:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000522,EP-000522,SVC-0003,request_latency_ms,UP,2024-01-07T03:57:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000523,EP-000523,SVC-0010,connection_failure_rate,UP,2024-01-07T04:14:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000524,EP-000524,SVC-0005,transaction_failure_rate,UP,2024-01-07T04:31:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000525,EP-000525,SVC-0012,request_latency_ms,UP,2024-01-07T04:48:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000526,EP-000526,SVC-0001,transaction_failure_rate,UP,2024-01-07T05:05:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000527,EP-000527,SVC-0008,transaction_failure_rate,UP,2024-01-07T05:22:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000528,EP-000528,SVC-0003,transaction_failure_rate,UP,2024-01-07T05:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000529,EP-000529,SVC-0010,request_latency_ms,UP,2024-01-07T05:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000530,EP-000530,SVC-0017,connection_failure_rate,UP,2024-01-07T06:13:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000531,EP-000531,SVC-0006,service_error_rate,UP,2024-01-07T06:30:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000532,EP-000532,SVC-0001,service_error_rate,UP,2024-01-07T06:47:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000533,EP-000533,SVC-0008,queue_depth,UP,2024-01-07T07:04:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000534,EP-000534,SVC-0015,queue_depth,UP,2024-01-07T07:21:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000535,EP-000535,SVC-0004,request_timeout_rate,UP,2024-01-07T07:38:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000536,EP-000536,SVC-0011,service_error_rate,UP,2024-01-07T07:55:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000537,EP-000537,SVC-0006,transaction_failure_rate,UP,2024-01-07T08:12:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000538,EP-000538,SVC-0013,authentication_failure_rate,UP,2024-01-07T08:29:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000539,EP-000539,SVC-0002,request_timeout_rate,UP,2024-01-07T08:46:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000540,EP-000540,SVC-0009,queue_depth,UP,2024-01-07T09:03:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000541,EP-000541,SVC-0004,transaction_failure_rate,UP,2024-01-07T09:20:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000542,EP-000542,SVC-0011,connection_failure_rate,UP,2024-01-07T09:37:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000543,EP-000543,SVC-0018,request_latency_ms,UP,2024-01-07T09:54:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000544,EP-000544,SVC-0007,service_error_rate,UP,2024-01-07T10:11:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000545,EP-000545,SVC-0002,service_error_rate,UP,2024-01-07T10:28:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000546,EP-000546,SVC-0009,request_timeout_rate,UP,2024-01-07T10:45:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000547,EP-000547,SVC-0016,queue_depth,UP,2024-01-07T11:02:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000548,EP-000548,SVC-0005,connection_failure_rate,UP,2024-01-07T11:19:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000549,EP-000549,SVC-0012,queue_depth,UP,2024-01-07T11:36:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000550,EP-000550,SVC-0007,service_error_rate,UP,2024-01-07T11:53:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000551,EP-000551,SVC-0014,connection_failure_rate,UP,2024-01-07T12:10:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000552,EP-000552,SVC-0003,authentication_failure_rate,UP,2024-01-07T12:27:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000553,EP-000553,SVC-0010,service_error_rate,UP,2024-01-07T12:44:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000554,EP-000554,SVC-0005,connection_failure_rate,UP,2024-01-07T13:01:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000555,EP-000555,SVC-0012,transaction_failure_rate,UP,2024-01-07T13:18:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000556,EP-000556,SVC-0001,connection_failure_rate,UP,2024-01-07T13:35:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000557,EP-000557,SVC-0008,request_latency_ms,UP,2024-01-07T13:52:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000558,EP-000558,SVC-0003,request_latency_ms,UP,2024-01-07T14:09:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000559,EP-000559,SVC-0010,connection_failure_rate,UP,2024-01-07T14:26:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000560,EP-000560,SVC-0017,authentication_failure_rate,UP,2024-01-07T14:43:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000561,EP-000561,SVC-0006,service_error_rate,UP,2024-01-07T15:00:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000562,EP-000562,SVC-0001,request_latency_ms,UP,2024-01-07T15:17:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000563,EP-000563,SVC-0008,authentication_failure_rate,UP,2024-01-07T15:34:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000564,EP-000564,SVC-0015,authentication_failure_rate,UP,2024-01-07T15:51:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000565,EP-000565,SVC-0004,authentication_failure_rate,UP,2024-01-07T16:08:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000566,EP-000566,SVC-0011,service_error_rate,UP,2024-01-07T16:25:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000567,EP-000567,SVC-0006,service_error_rate,UP,2024-01-07T16:42:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000568,EP-000568,SVC-0013,request_latency_ms,UP,2024-01-07T16:59:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000569,EP-000569,SVC-0002,queue_depth,UP,2024-01-07T17:16:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000570,EP-000570,SVC-0009,connection_failure_rate,UP,2024-01-07T17:33:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000571,EP-000571,SVC-0004,transaction_failure_rate,UP,2024-01-07T17:50:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000572,EP-000572,SVC-0011,connection_failure_rate,UP,2024-01-07T18:07:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000573,EP-000573,SVC-0018,connection_failure_rate,UP,2024-01-07T18:24:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000574,EP-000574,SVC-0007,request_timeout_rate,UP,2024-01-07T18:41:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000575,EP-000575,SVC-0002,connection_failure_rate,UP,2024-01-07T18:58:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000576,EP-000576,SVC-0009,service_error_rate,UP,2024-01-07T19:15:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000577,EP-000577,SVC-0016,request_latency_ms,UP,2024-01-07T19:32:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000578,EP-000578,SVC-0005,request_latency_ms,UP,2024-01-07T19:49:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000579,EP-000579,SVC-0012,request_latency_ms,UP,2024-01-07T20:06:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000580,EP-000580,SVC-0007,authentication_failure_rate,UP,2024-01-07T20:23:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000581,EP-000581,SVC-0014,request_latency_ms,UP,2024-01-07T20:40:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000582,EP-000582,SVC-0003,request_timeout_rate,UP,2024-01-07T20:57:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000583,EP-000583,SVC-0010,request_timeout_rate,UP,2024-01-07T21:14:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000584,EP-000584,SVC-0005,connection_failure_rate,UP,2024-01-07T21:31:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000585,EP-000585,SVC-0012,authentication_failure_rate,UP,2024-01-07T21:48:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000586,EP-000586,SVC-0001,service_error_rate,UP,2024-01-07T22:05:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000587,EP-000587,SVC-0008,request_timeout_rate,UP,2024-01-07T22:22:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000588,EP-000588,SVC-0003,request_latency_ms,UP,2024-01-07T22:39:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000589,EP-000589,SVC-0010,authentication_failure_rate,UP,2024-01-07T22:56:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000590,EP-000590,SVC-0017,connection_failure_rate,UP,2024-01-07T23:13:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000591,EP-000591,SVC-0006,authentication_failure_rate,UP,2024-01-07T23:30:00+00:00,CRITICAL,SEVERE,SYNTHETIC
OBS-000592,EP-000592,SVC-0001,request_latency_ms,UP,2024-01-07T23:47:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000593,EP-000593,SVC-0008,authentication_failure_rate,UP,2024-01-08T00:04:00+00:00,HIGH,SEVERE,SYNTHETIC
OBS-000594,EP-000594,SVC-0015,request_timeout_rate,UP,2024-01-08T00:21:00+00:00,LOW,ELEVATED,SYNTHETIC
OBS-000595,EP-000595,SVC-0004,service_error_rate,UP,2024-01-08T00:38:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000596,EP-000596,SVC-0011,queue_depth,UP,2024-01-08T00:55:00+00:00,MEDIUM,ELEVATED,SYNTHETIC
OBS-000597,EP-000597,SVC-0006,queue_depth,UP,2024-01-08T01:12:00+00:00,HIGH,SEVERE,SYNTHETIC
