outcome_id,incident_id,episode_id,known_error_id,scenario_pattern,entity_id,recommendation,approval_decision,human_modification,action_performed,outcome,recovery_minutes,recurrence_within_24h,prior_confidence,evidence_usefulness_score,recorded_at,data_classification
OUT-000208,INC-000208,EP-000208,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,132,False,,0.368,2024-01-03T13:20:00+00:00,SYNTHETIC
OUT-000209,INC-000209,EP-000209,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,RESOLVED,51,False,,0.79,2024-01-03T12:16:00+00:00,SYNTHETIC
OUT-000210,INC-000210,EP-000210,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,46,False,,0.596,2024-01-03T12:28:00+00:00,SYNTHETIC
OUT-000211,INC-000211,EP-000211,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,119,False,,0.522,2024-01-03T13:58:00+00:00,SYNTHETIC
OUT-000212,INC-000212,EP-000212,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,58,False,,0.687,2024-01-03T13:14:00+00:00,SYNTHETIC
OUT-000213,INC-000213,EP-000213,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,62,False,,0.542,2024-01-03T13:35:00+00:00,SYNTHETIC
OUT-000214,INC-000214,EP-000214,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,183,False,,0.67,2024-01-03T15:53:00+00:00,SYNTHETIC
OUT-000215,INC-000215,EP-000215,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,247,False,,0.431,2024-01-03T17:14:00+00:00,SYNTHETIC
OUT-000216,INC-000216,EP-000216,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,60,False,,0.55,2024-01-03T14:24:00+00:00,SYNTHETIC
OUT-000217,INC-000217,EP-000217,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T14:01:00+00:00,SYNTHETIC
OUT-000218,INC-000218,EP-000218,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T14:18:00+00:00,SYNTHETIC
OUT-000219,INC-000219,EP-000219,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,39,False,,0.475,2024-01-03T14:54:00+00:00,SYNTHETIC
OUT-000220,INC-000220,EP-000220,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,88,False,,0.754,2024-01-03T16:00:00+00:00,SYNTHETIC
OUT-000221,INC-000221,EP-000221,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,145,False,,0.632,2024-01-03T17:14:00+00:00,SYNTHETIC
OUT-000222,INC-000222,EP-000222,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,577,False,,0.754,2024-01-04T00:43:00+00:00,SYNTHETIC
OUT-000223,INC-000223,EP-000223,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,30,False,,0.542,2024-01-03T15:53:00+00:00,SYNTHETIC
OUT-000224,INC-000224,EP-000224,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,102,False,,0.586,2024-01-03T17:22:00+00:00,SYNTHETIC
OUT-000225,INC-000225,EP-000225,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,105,False,,0.356,2024-01-03T17:42:00+00:00,SYNTHETIC
OUT-000226,INC-000226,EP-000226,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,318,False,,0.503,2024-01-03T21:32:00+00:00,SYNTHETIC
OUT-000227,INC-000227,EP-000227,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,58,False,,0.708,2024-01-03T17:29:00+00:00,SYNTHETIC
OUT-000228,INC-000228,EP-000228,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,30,False,,0.706,2024-01-03T17:18:00+00:00,SYNTHETIC
OUT-000229,INC-000229,EP-000229,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T17:25:00+00:00,SYNTHETIC
OUT-000230,INC-000230,EP-000230,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,128,True,,0.831,2024-01-03T19:30:00+00:00,SYNTHETIC
OUT-000231,INC-000231,EP-000231,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,74,False,,0.814,2024-01-03T18:53:00+00:00,SYNTHETIC
OUT-000232,INC-000232,EP-000232,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,64,False,,0.472,2024-01-03T19:00:00+00:00,SYNTHETIC
OUT-000233,INC-000233,EP-000233,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,205,False,,0.589,2024-01-03T21:38:00+00:00,SYNTHETIC
OUT-000234,INC-000234,EP-000234,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,152,False,,0.607,2024-01-03T21:02:00+00:00,SYNTHETIC
OUT-000235,INC-000235,EP-000235,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,107,False,,0.526,2024-01-03T20:34:00+00:00,SYNTHETIC
OUT-000236,INC-000236,EP-000236,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,140,False,,0.805,2024-01-03T21:24:00+00:00,SYNTHETIC
OUT-000237,INC-000237,EP-000237,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,50,False,,0.875,2024-01-03T20:11:00+00:00,SYNTHETIC
OUT-000238,INC-000238,EP-000238,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,95,False,,0.559,2024-01-03T21:13:00+00:00,SYNTHETIC
OUT-000239,INC-000239,EP-000239,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,48,False,,0.793,2024-01-03T20:43:00+00:00,SYNTHETIC
OUT-000240,INC-000240,EP-000240,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,327,False,,0.628,2024-01-04T01:39:00+00:00,SYNTHETIC
OUT-000241,INC-000241,EP-000241,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-03T20:49:00+00:00,SYNTHETIC
OUT-000242,INC-000242,EP-000242,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,63,False,,0.818,2024-01-03T21:49:00+00:00,SYNTHETIC
OUT-000243,INC-000243,EP-000243,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,570,False,,0.666,2024-01-04T06:33:00+00:00,SYNTHETIC
OUT-000244,INC-000244,EP-000244,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,107,False,,0.496,2024-01-03T23:07:00+00:00,SYNTHETIC
OUT-000245,INC-000245,EP-000245,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,84,False,,0.371,2024-01-03T23:01:00+00:00,SYNTHETIC
OUT-000246,INC-000246,EP-000246,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,137,True,,0.434,2024-01-04T00:11:00+00:00,SYNTHETIC
OUT-000247,INC-000247,EP-000247,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,40,False,,0.774,2024-01-03T22:51:00+00:00,SYNTHETIC
OUT-000248,INC-000248,EP-000248,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,456,False,,0.624,2024-01-04T06:04:00+00:00,SYNTHETIC
OUT-000249,INC-000249,EP-000249,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,133,False,,0.526,2024-01-04T00:58:00+00:00,SYNTHETIC
OUT-000250,INC-000250,EP-000250,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,50,False,,0.396,2024-01-03T23:52:00+00:00,SYNTHETIC
OUT-000251,INC-000251,EP-000251,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,169,True,,0.362,2024-01-04T02:08:00+00:00,SYNTHETIC
OUT-000252,INC-000252,EP-000252,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,138,False,,0.686,2024-01-04T01:54:00+00:00,SYNTHETIC
OUT-000253,INC-000253,EP-000253,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,122,False,,0.858,2024-01-04T01:55:00+00:00,SYNTHETIC
OUT-000254,INC-000254,EP-000254,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,27,False,,0.4,2024-01-04T00:37:00+00:00,SYNTHETIC
OUT-000255,INC-000255,EP-000255,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,97,False,,0.788,2024-01-04T02:04:00+00:00,SYNTHETIC
OUT-000256,INC-000256,EP-000256,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,61,False,,0.838,2024-01-04T01:45:00+00:00,SYNTHETIC
OUT-000257,INC-000257,EP-000257,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,120,True,,0.921,2024-01-04T03:01:00+00:00,SYNTHETIC
OUT-000258,INC-000258,EP-000258,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,127,False,,0.436,2024-01-04T03:25:00+00:00,SYNTHETIC
OUT-000259,INC-000259,EP-000259,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,116,False,,0.543,2024-01-04T03:31:00+00:00,SYNTHETIC
OUT-000260,INC-000260,EP-000260,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,277,False,,0.809,2024-01-04T06:29:00+00:00,SYNTHETIC
OUT-000261,INC-000261,EP-000261,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T02:29:00+00:00,SYNTHETIC
OUT-000262,INC-000262,EP-000262,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T02:46:00+00:00,SYNTHETIC
OUT-000263,INC-000263,EP-000263,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,144,False,,0.941,2024-01-04T05:07:00+00:00,SYNTHETIC
OUT-000264,INC-000264,EP-000264,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,284,False,,0.69,2024-01-04T07:44:00+00:00,SYNTHETIC
OUT-000265,INC-000265,EP-000265,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,116,False,,0.885,2024-01-04T05:13:00+00:00,SYNTHETIC
OUT-000266,INC-000266,EP-000266,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T03:54:00+00:00,SYNTHETIC
OUT-000267,INC-000267,EP-000267,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,164,False,,0.69,2024-01-04T06:35:00+00:00,SYNTHETIC
OUT-000268,INC-000268,EP-000268,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,76,False,,0.859,2024-01-04T05:24:00+00:00,SYNTHETIC
OUT-000269,INC-000269,EP-000269,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,278,False,,0.444,2024-01-04T09:03:00+00:00,SYNTHETIC
OUT-000270,INC-000270,EP-000270,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,207,False,,0.383,2024-01-04T08:09:00+00:00,SYNTHETIC
OUT-000271,INC-000271,EP-000271,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T05:19:00+00:00,SYNTHETIC
OUT-000272,INC-000272,EP-000272,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,78,False,,0.798,2024-01-04T06:34:00+00:00,SYNTHETIC
OUT-000273,INC-000273,EP-000273,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,96,False,,0.429,2024-01-04T07:09:00+00:00,SYNTHETIC
OUT-000274,INC-000274,EP-000274,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,130,False,,0.615,2024-01-04T08:00:00+00:00,SYNTHETIC
OUT-000275,INC-000275,EP-000275,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,160,False,,0.913,2024-01-04T08:47:00+00:00,SYNTHETIC
OUT-000276,INC-000276,EP-000276,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,26,False,,0.457,2024-01-04T06:50:00+00:00,SYNTHETIC
OUT-000277,INC-000277,EP-000277,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,179,False,,0.55,2024-01-04T09:40:00+00:00,SYNTHETIC
OUT-000278,INC-000278,EP-000278,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,153,True,,0.89,2024-01-04T09:31:00+00:00,SYNTHETIC
OUT-000279,INC-000279,EP-000279,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,210,False,,0.783,2024-01-04T10:45:00+00:00,SYNTHETIC
OUT-000280,INC-000280,EP-000280,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,11,False,,0.837,2024-01-04T07:52:00+00:00,SYNTHETIC
OUT-000281,INC-000281,EP-000281,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,164,False,,0.578,2024-01-04T10:33:00+00:00,SYNTHETIC
OUT-000282,INC-000282,EP-000282,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T08:26:00+00:00,SYNTHETIC
OUT-000283,INC-000283,EP-000283,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,136,False,,0.734,2024-01-04T10:39:00+00:00,SYNTHETIC
OUT-000284,INC-000284,EP-000284,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,484,False,,0.507,2024-01-04T16:44:00+00:00,SYNTHETIC
OUT-000285,INC-000285,EP-000285,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,116,False,,0.732,2024-01-04T10:53:00+00:00,SYNTHETIC
OUT-000286,INC-000286,EP-000286,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,68,False,,0.378,2024-01-04T10:22:00+00:00,SYNTHETIC
OUT-000287,INC-000287,EP-000287,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,87,False,,0.789,2024-01-04T10:58:00+00:00,SYNTHETIC
OUT-000288,INC-000288,EP-000288,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,76,False,,0.709,2024-01-04T11:04:00+00:00,SYNTHETIC
OUT-000289,INC-000289,EP-000289,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,171,False,,0.668,2024-01-04T12:56:00+00:00,SYNTHETIC
OUT-000290,INC-000290,EP-000290,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,114,False,,0.768,2024-01-04T12:16:00+00:00,SYNTHETIC
OUT-000291,INC-000291,EP-000291,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,RESOLVED,19,False,,0.783,2024-01-04T10:59:00+00:00,SYNTHETIC
OUT-000292,INC-000292,EP-000292,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,185,False,,0.585,2024-01-04T14:01:00+00:00,SYNTHETIC
OUT-000293,INC-000293,EP-000293,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T11:33:00+00:00,SYNTHETIC
OUT-000294,INC-000294,EP-000294,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,RESTART_APPLICATION,APPROVED,,RESTART_APPLICATION,NOT_RESOLVED,196,False,,0.613,2024-01-04T14:46:00+00:00,SYNTHETIC
OUT-000295,INC-000295,EP-000295,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,68,False,,0.751,2024-01-04T12:55:00+00:00,SYNTHETIC
OUT-000296,INC-000296,EP-000296,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,129,False,,0.585,2024-01-04T14:13:00+00:00,SYNTHETIC
OUT-000297,INC-000297,EP-000297,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,20,False,,0.903,2024-01-04T12:41:00+00:00,SYNTHETIC
OUT-000298,INC-000298,EP-000298,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,48,False,,0.519,2024-01-04T13:26:00+00:00,SYNTHETIC
OUT-000299,INC-000299,EP-000299,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0007,REROUTE_TRAFFIC,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T13:15:00+00:00,SYNTHETIC
OUT-000300,INC-000300,EP-000300,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0006,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,25,False,,0.484,2024-01-04T13:37:00+00:00,SYNTHETIC
OUT-000301,INC-000301,EP-000301,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0005,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,NOT_RESOLVED,378,False,,0.855,2024-01-04T19:47:00+00:00,SYNTHETIC
OUT-000302,INC-000302,EP-000302,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0004,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,157,True,,0.527,2024-01-04T16:23:00+00:00,SYNTHETIC
OUT-000303,INC-000303,EP-000303,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0003,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,60,False,,0.432,2024-01-04T15:03:00+00:00,SYNTHETIC
OUT-000304,INC-000304,EP-000304,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0002,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,31,True,,0.785,2024-01-04T14:51:00+00:00,SYNTHETIC
OUT-000305,INC-000305,EP-000305,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0001,REROUTE_TRAFFIC,APPROVED,,REROUTE_TRAFFIC,RESOLVED,90,False,,0.448,2024-01-04T16:07:00+00:00,SYNTHETIC
OUT-000306,INC-000306,EP-000306,KE-0015,NETWORK_PATH_DEGRADATION,INFRA-0008,REROUTE_TRAFFIC,APPROVED,CHANGED_REMEDIATION,REROUTE_TRAFFIC,RESOLVED,71,False,,0.906,2024-01-04T16:05:00+00:00,SYNTHETIC
OUT-000307,INC-000307,EP-000307,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,41,False,,0.655,2024-01-04T15:52:00+00:00,SYNTHETIC
OUT-000308,INC-000308,EP-000308,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T15:48:00+00:00,SYNTHETIC
OUT-000309,INC-000309,EP-000309,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,RESOLVED,65,True,,0.644,2024-01-04T16:50:00+00:00,SYNTHETIC
OUT-000310,INC-000310,EP-000310,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,WAIT_AND_FAILOVER,APPROVED,CHANGED_REMEDIATION,WAIT_AND_FAILOVER,RESOLVED,114,False,,0.688,2024-01-04T17:56:00+00:00,SYNTHETIC
OUT-000311,INC-000311,EP-000311,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,WAIT_AND_FAILOVER,REJECTED,,,NOT_EXECUTED,0,False,,0.0,2024-01-04T16:39:00+00:00,SYNTHETIC
OUT-000312,INC-000312,EP-000312,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,WAIT_AND_FAILOVER,APPROVED,,WAIT_AND_FAILOVER,NOT_RESOLVED,199,False,,0.438,2024-01-04T19:55:00+00:00,SYNTHETIC
OUT-000313,INC-000313,EP-000313,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,NOT_RESOLVED,340,False,,0.396,2024-01-04T22:33:00+00:00,SYNTHETIC
OUT-000314,INC-000314,EP-000314,KE-0016,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,RESTART_INTERNAL_SERVICE,APPROVED,,RESTART_INTERNAL_SERVICE,RESOLVED,83,False,,0.409,2024-01-04T18:33:00+00:00,SYNTHETIC
